"","code","year","location","Age","sex","mass","faavg","bci","site","date","time","day","month","mult","count"
"5544","0006EA2DFB","2014","St.George","A","F",8.5,38.9,0.218508997,NA,NA,NA,NA,NA,NA,NA
"5545","0006EA2E45","2013","Richard.Lake","A","F",13.5,38.26666667,0.352787456,NA,NA,NA,NA,NA,NA,NA
"5546","0006EA2E49","2014","Squeaky","A","M",7.5,36.56666667,0.205104831,"SQ",2014-09-25,"1:39:24",268,"Sep","multiple",3
"5547","0006EA2E49","2014","Squeaky","A","M",7.5,36.56666667,0.205104831,"SQ",2014-08-20,"4:36:04",232,"Aug","multiple",2
"5548","0006EA2E49","2014","Squeaky","A","M",7.5,36.56666667,0.205104831,"SQ",2014-08-15,"3:40:06",227,"Aug","multiple",1
"5549","0006EA2EAA","2014","St.George","A","F",8.6,38.5,0.223376623,NA,NA,NA,NA,NA,NA,NA
"5550","0006EA2EAC","2013","St.George","A","F",12.1,38.43333333,0.314830876,"SG",2013-09-23,"5:13:20",266,"Sep","multiple",2
"5551","0006EA2EAC","2014","St.George","A","F",NA,39.66666667,NA,NA,NA,NA,NA,NA,NA,NA
"5552","0006EA2EAC","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-11,"21:43:30",255,"Sep","multiple",1
"5553","0006EA2EB3","2013","St.George","A","F",9.3,37.16666667,0.250224215,"SG",2013-09-17,"22:04:57",260,"Sep","multiple",2
"5554","0006EA2EB3","2013","St.George","A","F",9.3,37.16666667,0.250224215,"SG",2013-09-18,"5:03:45",261,"Sep","multiple",1
"5555","0006EA2EB3","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-10,"22:40:06",254,"Sep","multiple",3
"5556","0006EA2EB5","2014","St.George","A","F",8.8,38.1,0.230971129,NA,NA,NA,NA,NA,NA,NA
"5557","0006EA2EF9","2014","St.George","A","F",9.4,38.88666667,0.241728099,NA,NA,NA,NA,NA,NA,NA
"5558","0006EA2EGB","2014","Squeaky","A","M",8.7,40.5,0.214814815,NA,NA,NA,NA,NA,NA,NA
"5559","0006EA2F28","2014","St.George","A","M",7.7,37.77666667,0.203829524,NA,NA,NA,NA,NA,NA,NA
"5560","0006EA2F28","2014","St.George","A","M",7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5561","0006EA2F28","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"22:42:58",264,"Sep",NA,1
"5562","0006EA2F31","2013","St.George","A","M",11,37.33333333,0.294642857,NA,NA,NA,NA,NA,NA,NA
"5563","0006EA2F31","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-17,"3:11:09",261,"Sep",NA,1
"5564","0006EA2FCD","2014","St.George","A","F",12.9,39,0.330769231,"SG",2014-09-14,"23:55:09",257,"Sep","multiple",1
"5565","0006EA2FCD","2017",NA,NA,NA,NA,NA,NA,"SG",2017-09-01,"22:23:00",244,"Sep","multiple",2
"5566","0006EA2FD2","2013","St.George","A","M",12.5,38.83333333,0.321888412,NA,NA,NA,NA,NA,NA,NA
"5567","0006EA2FEC","2014","Firecamp","A","F",7.7,38.2,0.201570681,NA,NA,NA,NA,NA,NA,NA
"5568","0006EA3065","2015","St.George","J","M",7.6,36.46666667,NA,NA,NA,NA,NA,NA,NA,NA
"5569","0006EA3075","2016","St.George","A","F",7.8,37.8,0.206349206,"SG",2016-09-17,"23:53:28",261,"Sep",NA,1
"5570","0006EA3085","2013","Squeaky","A","M",14.9,38.33333333,0.388695652,NA,NA,NA,NA,NA,NA,NA
"5571","0006EA3085","2014","Squeaky","A","M",9,38.5,0.233766234,NA,NA,NA,NA,NA,NA,NA
"5572","0006EA30E2","2013","St.George","A","M",11.6,36.6,0.316939891,NA,NA,NA,NA,NA,NA,NA
"5573","0006EA3124","2014","Okaw","A","F",8.9,38.23333333,0.232781168,NA,NA,NA,NA,NA,NA,NA
"5574","0006EA3143","2013","St.George","A","M",7.7,37.2,0.206989247,NA,NA,NA,NA,NA,NA,NA
"5575","0006EA3146","2014","St.George","A","F",8.2,38.26666667,0.214285714,NA,NA,NA,NA,NA,NA,NA
"5576","0006EA31A4","2013","St.George","A","F",11.8,37.5,0.314666667,NA,NA,NA,NA,NA,NA,NA
"5577","0006EA31A4","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-19,"23:59:32",262,"Sep","multiple",1
"5578","0006EA31A4","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"22:00:41",260,"Sep","multiple",2
"5579","0006EA3234","2013","St.George","A","M",12.6,38.7,0.325581395,"SG",2013-09-23,"2:41:27",266,"Sep",NA,1
"5580","0006EA323F","2014","Firecamp","A","F",9.6,38,0.252631579,NA,NA,NA,NA,NA,NA,NA
"5581","0006EA3243","2014","Squeaky","A","M",8.6,38.3,0.224543081,"SQ",2014-08-18,"0:56:33",230,"Aug","multiple",2
"5582","0006EA3243","2014","Squeaky","A","M",8.6,38.3,0.224543081,"SQ",2014-09-25,"0:54:05",268,"Sep","multiple",3
"5583","0006EA3243","2017",NA,NA,NA,NA,NA,NA,"SQ",2017-08-18,"0:37:25",230,"Aug","multiple",1
"5584","0006EA324F","2013","St.George","A","M",11.6,38.5,0.301298701,NA,NA,NA,NA,NA,NA,NA
"5585","0006EA32D0","2014","St.George","A","M",7.8,37.53333333,0.207815275,NA,NA,NA,NA,NA,NA,NA
"5586","0006EA3335","2013","St.George","A","F",10.7,37.83333333,0.282819383,NA,NA,NA,NA,NA,NA,NA
"5587","0006EA3335","2013","St.George","A","F",10.5,37.8,0.277777778,NA,NA,NA,NA,NA,NA,NA
"5588","0006EA3337","2015","Vermillion.Bay-Northstar.Lodge","A","F",11.4,38.39666667,NA,NA,NA,NA,NA,NA,NA,NA
"5589","0006EA3397","2013","Squeaky","A","M",10.1,38.43333333,0.262792715,NA,NA,NA,NA,NA,NA,NA
"5590","0006EA33B4","2014","St.George","A","F",7.7,37.23333333,0.206803939,NA,NA,NA,NA,NA,NA,NA
"5591","0006EA33B5","2015","Pinawa-Reinfeld","A","F",9.3,39.50666667,NA,NA,NA,NA,NA,NA,NA,NA
"5592","0006EA33BE","2014","St.George","A","M",10.6,37.23333333,0.284691137,NA,NA,NA,NA,NA,NA,NA
"5593","0006EA33BE","2014","St.George","A","M",9.4,37.16666667,0.252914798,NA,NA,NA,NA,NA,NA,NA
"5594","0006EA33BE","2015",NA,NA,NA,NA,NA,NA,"SG",2015-08-27,"21:50:54",239,"Aug","multiple",2
"5595","0006EA33BE","2015",NA,NA,NA,NA,NA,NA,"DA",2015-08-26,"21:42:39",238,"Aug","multiple",3
"5596","0006EA33BE","2017",NA,NA,NA,NA,NA,NA,"SG",2017-09-01,"21:44:27",244,"Sep","multiple",1
"5597","0006EA3429","2013","Richard.Lake","A","M",10.7,37.86666667,0.282570423,NA,NA,NA,NA,NA,NA,NA
"5598","0006EA343E","2014","Squeaky","A","F",8.9,38.76666667,0.229578676,NA,NA,NA,NA,NA,NA,NA
"5599","0006EA3453","2013","St.George","J","F",10.7,37.3,0.286863271,NA,NA,NA,NA,NA,NA,NA
"5600","0006EA34AB","2015","Cartwright-Mymko","A","F",9.8,37.57666667,NA,NA,NA,NA,NA,NA,NA,NA
"5601","0006EA3539","2014","Okaw","A","M",7.7,38.1,0.202099738,NA,NA,NA,NA,NA,NA,NA
"5602","0006EA3539","2015",NA,NA,NA,NA,NA,NA,"OK",2015-09-26,"22:09:41",269,"Sep",NA,1
"5603","0006EA35D0","2013","St.George","A","F",13.2,38.6,0.341968912,NA,NA,NA,NA,NA,NA,NA
"5604","0006EA35DC","2013","Squeaky","A","F",9.6,36.91666667,0.260045147,NA,NA,NA,NA,NA,NA,NA
"5605","0006EA35DC","2014","Squeaky","A","M",7.6,38.4,0.197916667,NA,NA,NA,NA,NA,NA,NA
"5606","0006EA3668","2014","Squeaky","A","M",8.4,36.93333333,0.227436823,"SQ",2014-08-15,"4:26:50",227,"Aug",NA,1
"5607","0006EA36D0","2015","Ashern-Hudson.Reykdal","A","F",9.8,38.04333333,NA,NA,NA,NA,NA,NA,NA,NA
"5608","0006EA36DF","2014","St.George","A","M",8.4,38,0.221052632,NA,NA,NA,NA,NA,NA,NA
"5609","0006EA374F","2014","St.George","J","F",8.5,37.83333333,0.224669604,NA,NA,NA,NA,NA,NA,NA
"5610","0006EA3751","2013","St.George","A","M",10.9,35.8,0.304469274,NA,NA,NA,NA,NA,NA,NA
"5611","0006EA3751","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-19,"22:42:12",262,"Sep",NA,1
"5612","0006EA375A","2013","Squeaky","A","M",11.4,36.9,0.308943089,NA,NA,NA,NA,NA,NA,NA
"5613","0006EA37E7","2014","St.George","A","F",8.3,37.60666667,0.220705549,NA,NA,NA,NA,NA,NA,NA
"5614","0006EA3850","2013","St.George","A","M",10,37.7,0.265251989,NA,NA,NA,NA,NA,NA,NA
"5615","0006EA3861","2014","St.George","A","M",7.5,38.56666667,0.194468453,NA,NA,NA,NA,NA,NA,NA
"5616","0006EA3861","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-20,"23:40:27",263,"Sep",NA,1
"5617","0006EA3862","2016","Porcupine","A","M",8.41,37.6,0.223670213,NA,NA,NA,NA,NA,NA,NA
"5618","0006EA3877","2014","St.George","A","F",11.4,40,0.285,NA,NA,NA,NA,NA,NA,NA
"5619","0006EA3885","2013","St.George","A","F",11,37.73333333,0.291519435,NA,NA,NA,NA,NA,NA,NA
"5620","0006EA38CD","2013","Squeaky","A","M",13.8,38.4,0.359375,NA,NA,NA,NA,NA,NA,NA
"5621","0006EA38CD","2014",NA,NA,NA,NA,NA,NA,"SQ",2014-09-21,"0:09:33",264,"Sep",NA,1
"5622","0006EA38D4","2015","Sioux.Narrows","A","F",9.3,40.25666667,NA,NA,NA,NA,NA,NA,NA,NA
"5623","0006EA38F8","2013","Firecamp","A","M",11.7,37.68333333,0.310482088,NA,NA,NA,NA,NA,NA,NA
"5624","0006EA3976","2014","Squeaky","A","F",10,38.33333333,0.260869565,"SQ",2014-09-03,"23:09:56",246,"Sep",NA,1
"5625","0006EA3A08","2013","Squeaky","A","M",12.2,39.2,0.31122449,NA,NA,NA,NA,NA,NA,NA
"5626","0006EA3A87","2014","Moosearm.Pit","A","M",8,37.9,0.211081794,NA,NA,NA,NA,NA,NA,NA
"5627","0006EA3B96","2015","St.George","J","M",8.2,40.06666667,NA,NA,NA,NA,NA,NA,NA,NA
"5628","0006EA3C17","2013","Abyss","A","M",10.7,38.66666667,0.276724138,NA,NA,NA,NA,NA,NA,NA
"5629","0006EA3C24","2014","St.George","A","M",7.1,36.5,0.194520548,NA,NA,NA,NA,NA,NA,NA
"5630","0006EA3C9C","2014","Squeaky","A","F",9.4,40,0.235,"SQ",2014-09-22,"3:01:09",265,"Sep",NA,1
"5631","0006EA3D20","2013","St.George","A","M",12.4,39.5,0.313924051,"SG",2013-09-26,"3:00:13",269,"Sep","multiple",1
"5632","0006EA3D20","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-22,"1:53:01",265,"Sep","multiple",2
"5633","0006EA3ED8","2014","St.George","A","M",8.4,37.76666667,0.222418358,NA,NA,NA,NA,NA,NA,NA
"5634","0006EA3F2C","2013","St.George","A","M",10.5,37.8,0.277777778,"SG",2013-09-21,"22:56:27",264,"Sep",NA,1
"5635","0006EA3F2C","2013","St.George","A","M",10.8,37.96666667,0.284460053,"SG",2013-09-21,"22:56:27",264,"Sep",NA,1
"5636","0006EA3F3D","2014","Moosearm.Pit","A","F",8.6,36.16666667,0.237788018,NA,NA,NA,NA,NA,NA,NA
"5637","0006EA3F9E","2013","St.George","A","M",9,38.33333333,0.234782609,NA,NA,NA,NA,NA,NA,NA
"5638","0006EA3FAF","2014","St.George","A","M",13.3,37.73333333,0.352473498,"SG",2014-09-15,"0:18:22",258,"Sep",NA,1
"5639","0006EA3FC0","2013","St.George","A","F",10.9,39.5,0.275949367,NA,NA,NA,NA,NA,NA,NA
"5640","0006EA3FCF","2013","St.George","A","F",13.6,39,0.348717949,NA,NA,NA,NA,NA,NA,NA
"5641","0006EA4031","2013","St.George","A","M",11.3,38.16666667,0.296069869,NA,NA,NA,NA,NA,NA,NA
"5642","0006EA4031","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-27,"23:00:52",270,"Sep",NA,1
"5643","0006EA40CD","2013","St.George","A","F",14.3,40.1,0.356608479,"SG",2013-09-18,"4:19:25",261,"Sep","multiple",2
"5644","0006EA40CD","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-30,"22:04:25",273,"Sep","multiple",1
"5645","0006EA40CD","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"0:05:36",264,"Sep","multiple",3
"5646","0006EA40D9","2013","St.George","A","M",8.7,37.26666667,0.233452594,"SG",2013-09-19,"3:39:41",262,"Sep",NA,1
"5647","0006EA40E7","2014","Squeaky","A","M",7.9,37.46666667,0.210854093,"SQ",2014-08-19,"21:34:15",231,"Aug","multiple",2
"5648","0006EA40E7","2014","Squeaky","A","M",7.9,37.46666667,0.210854093,"SQ",2014-08-16,"0:18:32",228,"Aug","multiple",3
"5649","0006EA40E7","2014","Squeaky","A","M",7.9,37.46666667,0.210854093,"SQ",2014-09-25,"3:28:26",268,"Sep","multiple",1
"5650","0006EA4134","2013","Richard.Lake","A","M",12.5,39,0.320512821,NA,NA,NA,NA,NA,NA,NA
"5651","0006EA4134","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-23,"2:21:49",266,"Sep","multiple",2
"5652","0006EA4134","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-02,"20:36:47",245,"Sep","multiple",3
"5653","0006EA4134","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-01,"1:56:00",244,"Sep","multiple",1
"5654","0006EA41BC","2014","Squeaky","A","F",9.1,37.36666667,0.24353256,NA,NA,NA,NA,NA,NA,NA
"5655","0006EA41D9","2013","St.George","A","M",7.8,37.2,0.209677419,NA,NA,NA,NA,NA,NA,NA
"5656","0006EA4200","2015","Porcupine","A","F",8.1,38.82666667,0.208619505,NA,NA,NA,NA,NA,NA,NA
"5657","0006EA4271","2014","Squeaky","A","F",9,38.43333333,0.234171726,NA,NA,NA,NA,NA,NA,NA
"5658","0006EA42EA","2016","St.George","A","M",6.7,37.56666667,0.178349601,NA,NA,NA,NA,NA,NA,NA
"5659","0006EA4303","2017","St.George","A","F",9,37.93333333,0.237258348,NA,NA,NA,NA,NA,NA,NA
"5660","0006EA4405","2014","St.George","A","F",9.2,40.23333333,0.228666114,"SG",2014-09-30,"20:55:39",273,"Sep",NA,1
"5661","0006EA4487","2016","George.Lake.-Ian.Noble","A","F",9.3,37.96666667,0.244951712,NA,NA,NA,NA,NA,NA,NA
"5662","0006EA4487","2017","George.Lake.-Ian.Noble","A","F",10.7,38.8,0.275773196,NA,NA,NA,NA,NA,NA,NA
"5663","0006EA4497","2013","St.George","A","F",11.7,38.03333333,0.30762489,NA,NA,NA,NA,NA,NA,NA
"5664","0006EA44F0","2014","Squeaky","A","F",10.4,39.63333333,0.262405383,NA,NA,NA,NA,NA,NA,NA
"5665","0006EA450E","2013","St.George","J","M",8.7,38.96666667,0.22326775,NA,NA,NA,NA,NA,NA,NA
"5666","0006EA457B","2014","St.George","A","F",8.6,38.33333333,0.224347826,NA,NA,NA,NA,NA,NA,NA
"5667","0006EA457B","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-19,"21:46:42",262,"Sep",NA,1
"5668","0006EA4598","2015","Kenora-Sandy.Lake.Sala","A","F",9.4,39.75666667,NA,NA,NA,NA,NA,NA,NA,NA
"5669","0006EA45B5","2014","St.George","A","M",7.7,39.1,0.196930946,NA,NA,NA,NA,NA,NA,NA
"5670","0006EA45B5","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-12,"0:00:12",256,"Sep",NA,1
"5671","0006EA46B5","2016","George.Lake.-Ian.Noble","J","M",7.1,37.43333333,0.189670525,NA,NA,NA,NA,NA,NA,NA
"5672","0006EA4735","2014","Okaw","A","M",8,37.8,0.211640212,NA,NA,NA,NA,NA,NA,NA
"5673","0006EA473A","2016","George.Lake.-Ian.Noble","A","F",8.3,38.4,0.216145833,NA,NA,NA,NA,NA,NA,NA
"5674","0006EA4747","2016","Rainy.River-Ken.Trenchard","A","F",8.3,37.3,0.222520107,NA,NA,NA,NA,NA,NA,NA
"5675","0006EA4764","2013","St.George","A","M",11.8,38.6,0.305699482,NA,NA,NA,NA,NA,NA,NA
"5676","0006EA4767","2014","St.George","A","F",8.3,39.24,0.211518858,NA,NA,NA,NA,NA,NA,NA
"5677","0006EA47AE","2013","St.George","J","F",8,37,0.216216216,NA,NA,NA,NA,NA,NA,NA
"5678","0006EA47D5","2013","St.George","A","F",12.2,38.3,0.318537859,NA,NA,NA,NA,NA,NA,NA
"5679","0006EA47D6","2013","Abyss","A","F",12.8,37.76666667,0.338923213,NA,NA,NA,NA,NA,NA,NA
"5680","0006EA47D6","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-16,"21:25:28",228,"Aug","multiple",1
"5681","0006EA47D6","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-15,"11:22:12",227,"Aug","multiple",2
"5682","0006EA47D6","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-18,"2:09:08",261,"Sep","multiple",3
"5683","0006EA47F0","2017","Richard.Lake","A","F",9.2,37,0.248648649,NA,NA,NA,NA,NA,NA,NA
"5684","0006EA4837","2013","Abyss","A","F",13.2,38.73333333,0.340791738,NA,NA,NA,NA,NA,NA,NA
"5685","0006EA483D","2014","St.George","A","F",8.4,37.13333333,0.226211849,NA,NA,NA,NA,NA,NA,NA
"5686","0006EA483D","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-13,"23:17:43",256,"Sep","multiple",1
"5687","0006EA483D","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-15,"23:24:57",259,"Sep","multiple",2
"5688","0006EA485F","2014","Squeaky","A","M",8.1,39.56666667,0.204717776,"SQ",2014-09-25,"5:48:22",268,"Sep",NA,1
"5689","0006EA48E1","2013","St.George","A","M",8.3,37.33333333,0.222321429,NA,NA,NA,NA,NA,NA,NA
"5690","0006EA494F","2014","St.George","A","F",8.1,39.6,0.204545455,NA,NA,NA,NA,NA,NA,NA
"5691","0006EA494F","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-18,"22:38:47",262,"Sep",NA,1
"5692","0006EA4956","2017","St.George","A","F",10.7,38.13333333,0.280594406,"SG",2017-08-29,"2:31:35",241,"Aug",NA,1
"5693","0006EA4960","2017","St.George","A","F",9.9,35.53333333,0.278611632,NA,NA,NA,NA,NA,NA,NA
"5694","0006EA4988","2013","St.George","A","M",8.7,37.66666667,0.230973451,NA,NA,NA,NA,NA,NA,NA
"5695","0006EA49D9","2013","St.George","J","M",8.8,36.83333333,0.238914027,NA,NA,NA,NA,NA,NA,NA
"5696","0006EA49F5","2013","St.George","J","M",7.6,37.53333333,0.202486679,NA,NA,NA,NA,NA,NA,NA
"5697","0006EA4A65","2013","St.George","A","M",9.9,36.33333333,0.272477064,NA,NA,NA,NA,NA,NA,NA
"5698","0006EA4A77","2014","Squeaky","A","M",6.7,35.7,0.18767507,"SQ",2014-09-22,"23:25:49",265,"Sep","multiple",2
"5699","0006EA4A77","2014","Squeaky","A","M",6.7,35.7,0.18767507,"SQ",2014-08-18,"21:41:15",230,"Aug","multiple",1
"5700","0006EA4A92","2013","St.George","A","M",8,36.23333333,0.220791168,NA,NA,NA,NA,NA,NA,NA
"5701","0006EA4AAC","2013","St.George","J","F",8.6,38.13333333,0.225524476,"SG",2013-09-18,"21:51:02",261,"Sep",NA,1
"5702","0006EA4B1C","2013","Abyss","A","F",8.6,36.1,0.238227147,NA,NA,NA,NA,NA,NA,NA
"5703","0006EA4B7B","2013","Richard.Lake","A","M",9,37.73333333,0.238515901,NA,NA,NA,NA,NA,NA,NA
"5704","0006EA4B82","2013","Moosearm.Pit","A","M",10.4,36.11666667,0.287955699,NA,NA,NA,NA,NA,NA,NA
"5705","0006EA4C4E","2013","St.George","A","F",8.3,36.43333333,0.227813358,NA,NA,NA,NA,NA,NA,NA
"5706","0006EA4CA3","2013","Squeaky","A","M",13.3,38.4,0.346354167,NA,NA,NA,NA,NA,NA,NA
"5707","0006EA4CAE","2013","St.George","A","F",13.4,38.33333333,0.349565217,"SG",2013-09-18,"1:12:20",261,"Sep",NA,1
"5708","0006EA4CB9","2013","St.George","A","F",9.7,40.7,0.238329238,NA,NA,NA,NA,NA,NA,NA
"5709","0006EA4CC3","2017","St.George","J","M",8.1,36.53333333,0.221715328,NA,NA,NA,NA,NA,NA,NA
"5710","0006EA4D3A","2013","St.George","A","M",8.8,39.16666667,0.224680851,NA,NA,NA,NA,NA,NA,NA
"5711","0006EA4D3C","2013","St.George","A","F",10,37.13333333,0.26929982,NA,NA,NA,NA,NA,NA,NA
"5712","0006EA4D3C","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-18,"21:54:39",261,"Sep","multiple",3
"5713","0006EA4D3C","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"1:07:28",260,"Sep","multiple",5
"5714","0006EA4D3C","2016",NA,NA,NA,NA,NA,NA,"SG",2016-08-16,"4:06:48",229,"Aug","multiple",1
"5715","0006EA4D3C","2017",NA,NA,NA,NA,NA,NA,"SG",2017-08-22,"3:33:18",234,"Aug","multiple",4
"5716","0006EA4D3C","2017",NA,NA,NA,NA,NA,NA,"SG",2017-08-21,"23:31:29",233,"Aug","multiple",2
"5717","0006EA4D46","2014","St.George","A","F",13,38.03333333,0.341805434,"SG",2014-09-14,"23:55:15",257,"Sep",NA,1
"5718","0006EA4D65","2015","Flanders.Lake-Hughes","A","F",8.3,39.70333333,NA,NA,NA,NA,NA,NA,NA,NA
"5719","0006EA4DA4","2015","Porcupine","J","M",7,37.63333333,0.186005314,NA,NA,NA,NA,NA,NA,NA
"5720","0006EA4DC0","2011","Nutimik.Lake-Mitch.Diane's","A","F",10.2,38.4,NA,NA,NA,NA,NA,NA,NA,NA
"5721","0006EA4E48","2013","St.George","A","F",11.8,39,0.302564103,NA,NA,NA,NA,NA,NA,NA
"5722","0006EA4E62","2013","St.George","J","M",6.9,36.43333333,0.189387008,NA,NA,NA,NA,NA,NA,NA
"5723","0006EA4EBF","2013","St.George","J","F",8.2,36.33333333,0.225688073,NA,NA,NA,NA,NA,NA,NA
"5724","0006EA4ED2","2013","Richard.Lake","A","M",11.5,38.3,0.300261097,NA,NA,NA,NA,NA,NA,NA
"5725","0006EA4EDD","2013","St.George","A","M",12.9,37.23333333,0.346463742,"SG",2013-09-24,"20:57:42",267,"Sep","multiple",2
"5726","0006EA4EDD","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-20,"21:11:09",263,"Sep","multiple",1
"5727","0006EA4EE4","2015","Altamont-Curling.Rink","A","F",9.5,38.25666667,NA,NA,NA,NA,NA,NA,NA,NA
"5728","0006EA4F71","2013","Richard.Lake","A","M",13,38.86666667,0.334476844,NA,NA,NA,NA,NA,NA,NA
"5729","0006EA4F71","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-04,"22:48:59",247,"Sep","multiple",1
"5730","0006EA4F71","2017",NA,NA,NA,NA,NA,NA,"RLT",2017-09-08,"20:19:43",251,"Sep","multiple",2
"5731","0006EA4F79","2014","St.George","A","M",7.8,37.35666667,0.208798073,NA,NA,NA,NA,NA,NA,NA
"5732","0006EA4F7F","2013","Squeaky","A","F",13.5,40.6,0.332512315,NA,NA,NA,NA,NA,NA,NA
"5733","0006EA500C","2014","St.George","A","F",8.1,38.16666667,0.212227074,NA,NA,NA,NA,NA,NA,NA
"5734","0006EA504A","2013","St.George","A","M",13,37.96666667,0.342405619,"SG",2013-09-21,"2:22:33",264,"Sep","multiple",3
"5735","0006EA504A","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-27,"22:51:11",270,"Sep","multiple",1
"5736","0006EA504A","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"21:16:08",264,"Sep","multiple",2
"5737","0006EA5066","2016","George.Lake.-Ian.Noble","A","F",9.6,40.13333333,0.239202658,NA,NA,NA,NA,NA,NA,NA
"5738","0006EA5068","2013","St.George","A","M",12.4,40.96666667,0.30268511,NA,NA,NA,NA,NA,NA,NA
"5739","0006EA5068","2013","St.George","A","M",11.8,40.1,0.294264339,NA,NA,NA,NA,NA,NA,NA
"5740","0006EA50CA","2017","St.George","A","F",8.4,38.03333333,0.220858896,NA,NA,NA,NA,NA,NA,NA
"5741","0006EA50F4","2013","St.George","A","M",11.8,38.5,0.306493506,NA,NA,NA,NA,NA,NA,NA
"5742","0006EA50F4","2013","St.George","A","M",11.4,38.6,0.295336788,NA,NA,NA,NA,NA,NA,NA
"5743","0006EA50F4","2015",NA,NA,NA,NA,NA,NA,"DA",2015-10-01,"21:57:16",274,"Oct",NA,1
"5744","0006EA50FA","2013","Squeaky","A","M",10.7,37.71666667,0.283694211,NA,NA,NA,NA,NA,NA,NA
"5745","0006EA5156","2014","St.George","A","F",8,37.42333333,0.213770375,NA,NA,NA,NA,NA,NA,NA
"5746","0006EA515D","2014","St.George","A","M",9.7,37.8,0.256613757,NA,NA,NA,NA,NA,NA,NA
"5747","0006EA5178","2013","Richard.Lake","A","M",12.3,37.93333333,0.324253076,NA,NA,NA,NA,NA,NA,NA
"5748","0006EA51DE","2015","Kenora-Sandy.Lake.Sala","A","F",9.9,37.91,NA,NA,NA,NA,NA,NA,NA,NA
"5749","0006EA51FA","2013","Abyss","A","M",12.4,38.33333333,0.323478261,NA,NA,NA,NA,NA,NA,NA
"5750","0006EA51FA","2013","Abyss","A","M",12.6,38,0.331578947,NA,NA,NA,NA,NA,NA,NA
"5751","0006EA51FA","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-11,"3:53:41",254,"Sep",NA,1
"5752","0006EA520D","2013","St.George","A","M",12.4,37.13333333,0.333931777,"SG",2013-09-23,"0:37:10",266,"Sep","multiple",2
"5753","0006EA520D","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"23:22:48",264,"Sep","multiple",1
"5754","0006EA526C","2014","St.George","A","F",8.8,38.4,0.229166667,NA,NA,NA,NA,NA,NA,NA
"5755","0006EA52D4","2013","St.George","A","M",9.1,37.26666667,0.244186047,NA,NA,NA,NA,NA,NA,NA
"5756","0006EA52F1","2013","St.George","A","F",13.4,39.9,0.335839599,NA,NA,NA,NA,NA,NA,NA
"5757","0006EA52F1","2013","St.George","A","F",12.7,39.86666667,0.318561873,NA,NA,NA,NA,NA,NA,NA
"5758","0006EA5301","2014","St.George","J","F",7.1,37.43333333,0.189670525,NA,NA,NA,NA,NA,NA,NA
"5759","0006EA530A","2017","Richard.Lake","A","M",10,38,0.263157895,"RLT",2017-09-02,"23:48:12",245,"Sep","multiple",3
"5760","0006EA530A","2017","Richard.Lake","A","M",10,38,0.263157895,"RLT",2017-08-30,"0:18:42",242,"Aug","multiple",1
"5761","0006EA530A","2017","Richard.Lake","A","M",10,38,0.263157895,"RLT",2017-08-29,"23:07:48",241,"Aug","multiple",2
"5762","0006EA5394","2014","Okaw","A","M",9.2,40.73333333,0.225859247,NA,NA,NA,NA,NA,NA,NA
"5763","0006EA5396","2013","St.George","A","M",11.3,37.86666667,0.298415493,"SG",2013-09-20,"22:36:49",263,"Sep","multiple",1
"5764","0006EA5396","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-15,"22:57:04",259,"Sep","multiple",2
"5765","0006EA53D7","2015","Kenora-Sandy.Lake.Sala","J","F",8.9,38.58333333,NA,NA,NA,NA,NA,NA,NA,NA
