,code,year,location,Age,sex,mass,faavg,bci,site,date,time,day,month,mult,count
14239,00076AC335,2017,St.George,A,M,9.1,35.73333333,0.254664179,NA,NA,NA,NA,NA,NA,NA
14240,00076AC35C,2016,St.George,A,M,8,37.13333333,0.215439856,NA,NA,NA,NA,NA,NA,NA
14241,00076AC3B0,2016,Abyss,A,F,8.5,39.33333333,0.216101695,NA,NA,NA,NA,NA,NA,NA
14242,00076AC44F,2017,Richard.Lake,J,M,8.7,37.26666667,0.233452594,NA,NA,NA,NA,NA,NA,NA
14243,00076AC495,2017,Abyss,A,M,9.6,36.5,0.263013699,NA,NA,NA,NA,NA,NA,NA
14244,00076AC4E6,2016,St.George,A,F,8.4,36.56666667,0.229717411,NA,NA,NA,NA,NA,NA,NA
14245,00076AC55B,2016,Porcupine,A,F,9.41,37.76666667,0.249161518,NA,NA,NA,NA,NA,NA,NA
14246,00076AC5A2,2016,Squeaky,A,F,NA,37.03333333,NA,NA,NA,NA,NA,NA,NA,NA
14247,00076AC6B8,2016,Porcupine,J,M,9.4,38.26666667,0.245644599,NA,NA,NA,NA,NA,NA,NA
14248,00076AC70A,2017,St.George,J,M,7.2,36.6,0.196721311,NA,NA,NA,NA,NA,NA,NA
14249,00076AC734,2017,Richard.Lake,A,F,8.6,39.7,0.216624685,NA,NA,NA,NA,NA,NA,NA
14250,00076AC7A6,2016,Firecamp,A,M,8.2,38.6,0.212435233,NA,NA,NA,NA,NA,NA,NA
14251,00076AC7B8,2017,Richard.Lake,A,F,9.3,39,0.238461538,NA,NA,NA,NA,NA,NA,NA
14252,00076AC7C4,2016,Squeaky,A,F,NA,38.3,NA,NA,NA,NA,NA,NA,NA,NA
14253,00076AC885,2017,Richard.Lake,A,M,9.2,36.56666667,0.25159526,NA,NA,NA,NA,NA,NA,NA
14254,00076AC88A,2016,Abyss,A,M,8.5,37.03333333,0.229522952,NA,NA,NA,NA,NA,NA,NA
14255,00076AC8FC,2016,Porcupine,A,M,7.5,39.8,0.188442211,NA,NA,NA,NA,NA,NA,NA
14256,00076AC930,2017,St.George,A,F,9.1,37.2,0.244623656,NA,NA,NA,NA,NA,NA,NA
14257,00076AC97B,2016,Dale's,A,F,NA,40.2,NA,NA,NA,NA,NA,NA,NA,NA
14258,00076AC9A8,2016,Porcupine,A,M,8.84,37.43333333,0.236153161,NA,NA,NA,NA,NA,NA,NA
14259,00076AC9D1,2016,Porcupine,J,M,8.46,38.73333333,0.218416523,NA,NA,NA,NA,NA,NA,NA
14260,00076ACA1D,2017,St.George,A,M,8.5,38.06666667,0.223292469,NA,NA,NA,NA,NA,NA,NA
14261,00076ACA91,2016,Porcupine,J,M,8.7,36.63333333,0.237488626,NA,NA,NA,NA,NA,NA,NA
14262,00076ACAD3,2016,Squeaky,A,F,NA,38.4,NA,NA,NA,NA,NA,NA,NA,NA
14263,00076ACB5A,2016,Dale's,A,F,NA,37.6,NA,NA,NA,NA,NA,NA,NA,NA
14264,00076ACBA8,2016,Squeaky,A,M,NA,36.56666667,NA,NA,NA,NA,NA,NA,NA,NA
14265,00076ACBA8,2017,NA,NA,NA,NA,NA,NA,SQ,21/05/2017,5:34:08,141,May,NA,1
14266,00076ACBAB,2016,Porcupine,J,M,6.84,37.43333333,0.182724844,NA,NA,NA,NA,NA,NA,NA
14267,00076ACBB6,2016,Squeaky,A,M,NA,38.33333333,NA,NA,NA,NA,NA,NA,NA,NA
14268,00076ACBD1,2016,Dale's,A,F,NA,38.56666667,NA,NA,NA,NA,NA,NA,NA,NA
14269,00076ACBFC,2016,St.George,A,M,7.7,36.83333333,0.209049774,NA,NA,NA,NA,NA,NA,NA
14270,00076ACC1C,2016,St.George,A,M,8.7,38.6,0.225388601,NA,NA,NA,NA,NA,NA,NA
14271,00076ACC1C,2017,NA,NA,NA,NA,NA,NA,SG,05/06/2017,1:35:14,156,Jun,multiple,3
14272,00076ACC1C,2017,NA,NA,NA,NA,NA,NA,SG,12/06/2017,0:09:34,163,Jun,multiple,4
14273,00076ACC1C,2017,NA,NA,NA,NA,NA,NA,SG,04/06/2017,8:29:29,155,Jun,multiple,2
14274,00076ACC1C,2017,NA,NA,NA,NA,NA,NA,SG,11/06/2017,23:40:42,162,Jun,multiple,1
14275,00076ACD02,2016,St.George,A,F,8.7,37.16666667,0.234080717,NA,NA,NA,NA,NA,NA,NA
14276,00076ACD56,2016,Squeaky,A,F,NA,37.16666667,NA,NA,NA,NA,NA,NA,NA,NA
14277,00076ACD63,2016,Dale's,A,F,NA,38.3,NA,NA,NA,NA,NA,NA,NA,NA
14278,00076ACD70,2017,St.George,A,F,8.7,38.26666667,0.227351916,NA,NA,NA,NA,NA,NA,NA
14279,00076ACD81,2016,Firecamp,A,F,10.5,39.56666667,0.265374895,NA,NA,NA,NA,NA,NA,NA
14280,00076ACD9D,2016,Abyss,A,M,9.8,37.43333333,0.261798753,NA,NA,NA,NA,NA,NA,NA
14281,00076ACF54,2016,Dale's,A,M,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA
14282,00076AD02A,2017,St.George,A,F,9.2,37,0.248648649,NA,NA,NA,NA,NA,NA,NA
14283,00076AD043,2016,St.George,A,M,8.3,37.43333333,0.221727516,NA,NA,NA,NA,NA,NA,NA
14284,00076AD103,2016,Porcupine,J,M,8.06,36.53333333,0.220620438,NA,NA,NA,NA,NA,NA,NA
14285,00076AD1FA,2016,St.George,A,M,7.6,37.13333333,0.204667864,NA,NA,NA,NA,NA,NA,NA
14286,00076AD338,2016,Porcupine,A,F,7.9,36.76666667,0.21486854,NA,NA,NA,NA,NA,NA,NA
14287,00076AD429,2017,St.George,J,F,9.9,38.43333333,0.257588899,NA,NA,NA,NA,NA,NA,NA
14288,00076AD458,2016,Porcupine,J,F,8.19,38.9,0.210539846,NA,NA,NA,NA,NA,NA,NA
14289,00076AD52A,2016,Squeaky,A,F,NA,41.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14290,00076AD52A,2017,NA,NA,NA,NA,NA,NA,SQ,25/05/2017,22:42:09,145,May,NA,1
14291,00076AD58B,2017,St.George,J,F,7.9,34.6,0.228323699,NA,NA,NA,NA,NA,NA,NA
14292,00076AD6C1,2017,Abyss,A,M,9.3,38.86666667,0.239279588,NA,NA,NA,NA,NA,NA,NA
14293,00076AD8D9,2016,Squeaky,A,F,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA
14294,00076AD946,2016,Abyss,J,M,9,37.36666667,0.240856378,NA,NA,NA,NA,NA,NA,NA
14295,00076ADAC7,2016,Porcupine,J,F,7.94,37.26666667,0.213059034,NA,NA,NA,NA,NA,NA,NA
14296,00076ADB19,2016,Abyss,A,M,9.4,37.3,0.252010724,NA,NA,NA,NA,NA,NA,NA
14297,00076ADBC9,2016,Dale's,A,F,NA,37.96666667,NA,NA,NA,NA,NA,NA,NA,NA
14298,00076ADC82,2016,St.George,A,M,10.1,38.16666667,0.264628821,NA,NA,NA,NA,NA,NA,NA
14299,00076ADD7B,2016,St.George,A,F,9,38.43333333,0.234171726,NA,NA,NA,NA,NA,NA,NA
14300,00076ADFD6,2017,St.George,A,M,9.5,36.16666667,0.262672811,NA,NA,NA,NA,NA,NA,NA
14301,00076AE076,2016,Squeaky,A,M,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
14302,00076AE109,2016,St.George,A,F,8.6,37.76666667,0.227714034,NA,NA,NA,NA,NA,NA,NA
14303,00076AE12F,2016,Abyss,A,M,8.9,39.1,0.227621483,NA,NA,NA,NA,NA,NA,NA
14304,00076AE288,2016,Squeaky,A,F,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA
14305,00076AE3CC,2016,Porcupine,J,M,7.65,36.63333333,0.208826206,NA,NA,NA,NA,NA,NA,NA
14306,00076AE3FA,2016,Dale's,A,F,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA
14307,00076AE41A,2016,Squeaky,A,M,NA,37.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14308,00076AE42B,2016,Porcupine,J,M,9.33,37.6,0.248138298,NA,NA,NA,NA,NA,NA,NA
14309,00076AE479,2017,St.George,A,M,9,37.36666667,0.240856378,NA,NA,NA,NA,NA,NA,NA
14310,00076AE491,2016,Porcupine,J,F,8.23,27.26666667,0.301833741,NA,NA,NA,NA,NA,NA,NA
14311,00076AE491,2016,Porcupine,J,F,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
14312,00076AE4A9,2016,Porcupine,A,M,8.19,37.73333333,0.21704947,NA,NA,NA,NA,NA,NA,NA
14313,00076AE4D5,2016,Squeaky,A,F,NA,41.16666667,NA,NA,NA,NA,NA,NA,NA,NA
14314,00076AE4DF,2016,Porcupine,A,M,7.4,37.43333333,0.197684773,NA,NA,NA,NA,NA,NA,NA
14315,00076AE59A,2016,Squeaky,A,M,NA,37.66666667,NA,NA,NA,NA,NA,NA,NA,NA
14316,00076AE5EA,2016,Abyss,A,F,9.9,37.06666667,0.267086331,NA,NA,NA,NA,NA,NA,NA
14317,00076AE75D,2017,St.George,J,F,8.4,35.4,0.237288136,NA,NA,NA,NA,NA,NA,NA
14318,00076AE761,2016,Porcupine,J,M,7.3,37.16666667,0.196412556,NA,NA,NA,NA,NA,NA,NA
14319,00076AE78C,2016,Squeaky,A,F,NA,37.73333333,NA,NA,NA,NA,NA,NA,NA,NA
14320,00076AE7C6,2016,Squeaky,A,M,NA,38.63333333,NA,NA,NA,NA,NA,NA,NA,NA
14321,00076AE7D6,2016,Abyss,J,F,9.5,39.63333333,0.239697225,NA,NA,NA,NA,NA,NA,NA
14322,00076AE86F,2016,Dale's,A,F,NA,39.1,NA,NA,NA,NA,NA,NA,NA,NA
14323,00076AE87C,2016,Squeaky,A,F,NA,38.23333333,NA,NA,NA,NA,NA,NA,NA,NA
14324,00076AE8BB,2016,Abyss,A,M,8.6,38.5,0.223376623,NA,NA,NA,NA,NA,NA,NA
14325,00076AE8FF,2016,Porcupine,A,M,7.3,36.2,0.201657459,NA,NA,NA,NA,NA,NA,NA
14326,00076AE90A,2016,Squeaky,A,M,NA,37.43333333,NA,NA,NA,NA,NA,NA,NA,NA
14327,00076AE995,2016,St.George,A,F,10.6,37.73333333,0.280918728,NA,NA,NA,NA,NA,NA,NA
14328,00076AE9AD,2016,Porcupine,J,M,7.94,37.6,0.211170213,NA,NA,NA,NA,NA,NA,NA
14329,00076AE9C4,2017,Richard.Lake,A,M,10.4,37.89666667,0.274430469,NA,NA,NA,NA,NA,NA,NA
14330,00076AEA0D,2016,Squeaky,A,F,NA,37.3,NA,NA,NA,NA,NA,NA,NA,NA
14331,00076AEA10,2016,Squeaky,A,M,NA,37.53333333,NA,NA,NA,NA,NA,NA,NA,NA
14332,00076AEA7B,2016,St.George,A,F,9.4,36.63333333,0.256596906,NA,NA,NA,NA,NA,NA,NA
14333,00076AEAA3,2016,St.George,A,F,8.7,37.66666667,0.230973451,NA,NA,NA,NA,NA,NA,NA
14334,00076AEB3D,2016,Squeaky,A,M,NA,38.9,NA,NA,NA,NA,NA,NA,NA,NA
14335,00076AEBF4,2016,Porcupine,A,M,7.3,37.66666667,0.19380531,NA,NA,NA,NA,NA,NA,NA
14336,00076AEC64,2016,St.George,A,F,9.5,38.1,0.249343832,NA,NA,NA,NA,NA,NA,NA
14337,00076AECC9,2017,Richard.Lake,A,F,99.3,38.36666667,2.588184188,NA,NA,NA,NA,NA,NA,NA
14338,00076AED4D,2016,St.George,A,F,7.5,39.23333333,0.191163976,NA,NA,NA,NA,NA,NA,NA
14339,00076AED69,2016,Porcupine,A,F,8.45,38.7,0.218346253,NA,NA,NA,NA,NA,NA,NA
14340,00076AEDC6,2017,St.George,J,F,8.5,38,0.223684211,NA,NA,NA,NA,NA,NA,NA
14341,00076AEDCD,2016,Little.Pig,J,F,8.41,38.43333333,0.218820468,NA,NA,NA,NA,NA,NA,NA
14342,00076AEF06,2016,Squeaky,A,M,NA,38.43333333,NA,NA,NA,NA,NA,NA,NA,NA
14343,00076AEF55,2016,Squeaky,A,M,NA,38.23333333,NA,NA,NA,NA,NA,NA,NA,NA
14344,00076AEF79,2016,St.George,A,F,10.2,39.16666667,0.260425532,NA,NA,NA,NA,NA,NA,NA
14345,00076AEF7C,2016,Abyss,A,M,9.8,37.13333333,0.263913824,NA,NA,NA,NA,NA,NA,NA
14346,00076AEF97,2016,Dale's,A,F,NA,38.23333333,NA,NA,NA,NA,NA,NA,NA,NA
14347,00076AEFC7,2017,Abyss,A,M,8.8,38.46666667,0.228769497,NA,NA,NA,NA,NA,NA,NA
14348,00076AF022,2016,Dale's,J,F,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA
14349,00076AF087,2016,St.George,A,F,8.2,37.6,0.218085106,NA,NA,NA,NA,NA,NA,NA
14350,00076AF0FB,2017,St.George,A,F,8.6,36.73333333,0.234119782,NA,NA,NA,NA,NA,NA,NA
14351,00076AF113,2017,St.George,A,M,9,37.4,0.240641711,NA,NA,NA,NA,NA,NA,NA
14352,00076AF119,2016,St.George,A,M,8.4,39.33333333,0.213559322,NA,NA,NA,NA,NA,NA,NA
14353,00076AF12D,2016,Dale's,A,M,NA,38.33333333,NA,NA,NA,NA,NA,NA,NA,NA
14354,00076AF1A3,2016,Squeaky,J,M,NA,38.7,NA,NA,NA,NA,NA,NA,NA,NA
14355,00076AF21A,2017,Richard.Lake,A,M,9,38.7,0.23255814,NA,NA,NA,NA,NA,NA,NA
14356,00076AF2A1,2016,St.George,A,F,9,37.1,0.242587601,NA,NA,NA,NA,NA,NA,NA
14357,00076AF2BC,2016,Porcupine,J,M,7.98,38.26666667,0.208536585,NA,NA,NA,NA,NA,NA,NA
14358,00076AF3B9,2016,Dale's,A,M,NA,37.73333333,NA,NA,NA,NA,NA,NA,NA,NA
14359,00076AF419,2016,Dale's,A,M,NA,37.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14360,00076AF466,2016,St.George,A,F,9,37.8,0.238095238,NA,NA,NA,NA,NA,NA,NA
14361,00076AF4D5,2016,Squeaky,A,F,NA,37.93333333,NA,NA,NA,NA,NA,NA,NA,NA
14362,00076AF587,2016,Abyss,A,M,10,38.06666667,0.262697023,NA,NA,NA,NA,NA,NA,NA
14363,00076AF58C,2016,Squeaky,A,M,NA,37.7,NA,NA,NA,NA,NA,NA,NA,NA
14364,00076AF5BF,2017,St.George,A,F,9.1,37.4,0.243315508,NA,NA,NA,NA,NA,NA,NA
14365,00076AF698,2016,Firecamp,A,M,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
14366,00076AF69C,2016,St.George,A,F,8.7,39.3,0.221374046,NA,NA,NA,NA,NA,NA,NA
14367,00076AF6A7,2016,Squeaky,A,M,NA,40.66666667,NA,NA,NA,NA,NA,NA,NA,NA
14368,00076AF6B1,2016,Squeaky,A,F,NA,38.5,NA,NA,NA,NA,NA,NA,NA,NA
14369,00076AF6BC,2016,Dale's,A,F,NA,38.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14370,00076AF6FC,2016,Abyss,A,M,8.6,38.3,0.224543081,NA,NA,NA,NA,NA,NA,NA
14371,00076AF723,2016,Porcupine,A,M,8.5,37.63333333,0.225863596,NA,NA,NA,NA,NA,NA,NA
14372,00076AF760,2016,Firecamp,A,F,9.1,37.36666667,0.24353256,NA,NA,NA,NA,NA,NA,NA
14373,00076AF7AC,2016,Squeaky,A,M,NA,38.33333333,NA,NA,NA,NA,NA,NA,NA,NA
14374,00076AF812,2016,Squeaky,A,F,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA
14375,00076AF828,2016,Squeaky,A,F,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA
14376,00076AF893,2016,Porcupine,J,M,7.42,36.86666667,0.201265823,NA,NA,NA,NA,NA,NA,NA
14377,00076AF903,2016,Abyss,J,F,9.8,38.8,0.25257732,NA,NA,NA,NA,NA,NA,NA
14378,00076AF905,2016,Squeaky,A,F,NA,37.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14379,00076AF938,2016,St.George,A,F,7.3,36.83333333,0.198190045,NA,NA,NA,NA,NA,NA,NA
14380,00076AF9FD,2016,Firecamp,J,M,8.2,37.13333333,0.220825853,NA,NA,NA,NA,NA,NA,NA
14381,00076AFA0D,2016,Squeaky,A,M,NA,39.23333333,NA,NA,NA,NA,NA,NA,NA,NA
14382,00076AFA44,2017,St.George,A,M,8.8,37.9,0.232189974,NA,NA,NA,NA,NA,NA,NA
14383,00076AFB17,2016,Porcupine,J,M,7.7,36.2,0.212707182,NA,NA,NA,NA,NA,NA,NA
14384,00076AFB27,2016,Abyss,A,M,9.6,38.63333333,0.248490078,NA,NA,NA,NA,NA,NA,NA
14385,00076AFB28,2016,Squeaky,A,F,NA,38.66666667,NA,NA,NA,NA,NA,NA,NA,NA
14386,00076AFB7E,2016,Abyss,A,M,8.8,37.53333333,0.234458259,NA,NA,NA,NA,NA,NA,NA
14387,00076AFC1E,2017,Richard.Lake,A,M,8.2,35.6,0.230337079,NA,NA,NA,NA,NA,NA,NA
14388,00076AFC54,2016,Dale's,A,F,NA,37.46666667,NA,NA,NA,NA,NA,NA,NA,NA
14389,00076AFCC0,2016,Squeaky,A,F,NA,37.86666667,NA,NA,NA,NA,NA,NA,NA,NA
14390,00076AFDBF,2016,Squeaky,A,M,NA,36.76666667,NA,NA,NA,NA,NA,NA,NA,NA
14391,00076AFDE7,2016,St.George,A,F,10.3,37.4,0.27540107,NA,NA,NA,NA,NA,NA,NA
14392,00076AFE93,2016,St.George,A,M,9,37.73333333,0.238515901,NA,NA,NA,NA,NA,NA,NA
14393,00076AFFAA,2016,St.George,A,F,8,37.93333333,0.210896309,NA,NA,NA,NA,NA,NA,NA
14394,00076AFFC3,2016,Squeaky,A,M,NA,37.93333333,NA,NA,NA,NA,NA,NA,NA,NA
14395,00076AFFC3,2017,NA,NA,NA,NA,NA,NA,SQ,15/05/2017,5:09:17,135,May,NA,1
14396,00076AFFD7,2017,St.George,A,M,9.2,37.66666667,0.244247788,NA,NA,NA,NA,NA,NA,NA
14397,00076AFFF2,2016,Squeaky,A,M,NA,38.46666667,NA,NA,NA,NA,NA,NA,NA,NA
14398,00076AFFFA,2016,St.George,A,M,7.3,37.3,0.195710456,NA,NA,NA,NA,NA,NA,NA
14399,00076B00F3,2016,Squeaky,A,F,NA,39.03333333,NA,NA,NA,NA,NA,NA,NA,NA
14400,00076B010A,2016,Dale's,A,F,NA,38.3,NA,NA,NA,NA,NA,NA,NA,NA
14401,00076B014B,2016,Dale's,A,M,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA
14402,00076B017A,2017,St.George,A,F,8.2,36.56666667,0.224247949,NA,NA,NA,NA,NA,NA,NA
14403,00076B025D,2017,Abyss,A,F,8.9,38.53333333,0.230968858,NA,NA,NA,NA,NA,NA,NA
14404,00076B02D3,2016,Squeaky,A,M,NA,37.36666667,NA,NA,NA,NA,NA,NA,NA,NA
14405,00076B02D3,2017,NA,NA,NA,NA,NA,NA,SQ,07/06/2017,2:34:07,158,Jun,NA,1
14406,00076B0305,2016,St.George,A,M,7.4,37,0.2,NA,NA,NA,NA,NA,NA,NA
14407,00076B0338,2016,Squeaky,A,F,NA,37.9,NA,NA,NA,NA,NA,NA,NA,NA
14408,00076B035A,2016,Porcupine,J,M,8.54,36.4,0.234615385,NA,NA,NA,NA,NA,NA,NA
14409,00076B040D,2016,Dale's,A,M,NA,38.4,NA,NA,NA,NA,NA,NA,NA,NA
14410,00076B0425,2016,Dale's,A,F,NA,37.33333333,NA,NA,NA,NA,NA,NA,NA,NA
14411,00076B04AF,2016,Abyss,A,F,10.4,37.06666667,0.28057554,NA,NA,NA,NA,NA,NA,NA
14412,00076B04DD,2016,Abyss,A,F,10.9,38.96666667,0.279726262,NA,NA,NA,NA,NA,NA,NA
14413,00076B0528,2016,Abyss,A,F,9.1,39.13333333,0.23253833,NA,NA,NA,NA,NA,NA,NA
14414,00076B05E1,2017,St.George,A,M,8.4,38.63333333,0.217428818,NA,NA,NA,NA,NA,NA,NA
14415,00076B0625,2016,St.George,A,F,10.1,39.06666667,0.258532423,NA,NA,NA,NA,NA,NA,NA
14416,00076B0643,2016,Squeaky,A,F,NA,39.26666667,NA,NA,NA,NA,NA,NA,NA,NA
14417,0007749ECE,2013,Little.Pig,J,F,8.5,37.63333333,0.225863596,NA,NA,NA,NA,NA,NA,NA
14418,0007838FC9,2017,Rushing.River.Provincial.Park,A,F,10.6,38.96666667,0.272027374,NA,NA,NA,NA,NA,NA,NA
14419,00078395B4,2017,Richard.Lake,J,M,8.7,39.36666667,0.220999153,NA,NA,NA,NA,NA,NA,NA
14420,000783A0FF,2017,St.George,J,F,7.2,37.96666667,0.189640035,NA,NA,NA,NA,NA,NA,NA
14421,000783A32A,2017,Tulabi.Falls,A,F,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
14422,000783A707,2017,Chrustie-James,J,F,7.3,36.63333333,0.199272066,NA,NA,NA,NA,NA,NA,NA
14423,000783A876,2017,Rushing.River.Provincial.Park,J,F,7.1,39,0.182051282,NA,NA,NA,NA,NA,NA,NA
14424,000783B457,2017,Rushing.River.Provincial.Park,J,F,7.5,37.53333333,0.19982238,NA,NA,NA,NA,NA,NA,NA
14425,000783B7D4,2017,Richard.Lake,J,F,9.6,36.5,0.263013699,NA,NA,NA,NA,NA,NA,NA
14426,000783B97F,2017,Richard.Lake,A,F,9.4,37.2,0.252688172,NA,NA,NA,NA,NA,NA,NA
14427,000783C161,2017,St.George,J,F,8.9,39,0.228205128,NA,NA,NA,NA,NA,NA,NA
14428,000783C425,2017,Richard.Lake,J,F,8.2,37.16666667,0.220627803,NA,NA,NA,NA,NA,NA,NA
14429,000783C9C4,2017,Richard.Lake,J,M,8.7,39.16666667,0.22212766,NA,NA,NA,NA,NA,NA,NA
14430,000783CD9A,2017,Richard.Lake,J,M,9.2,37.73333333,0.243816254,NA,NA,NA,NA,NA,NA,NA
14431,000783D510,2017,Richard.Lake,A,M,8.9,38.43333333,0.231569818,NA,NA,NA,NA,NA,NA,NA
14432,000783DFCB,2017,Chrustie-James,J,M,7.4,38.3,0.193211488,NA,NA,NA,NA,NA,NA,NA
14433,000783E82A,2017,St.George,A,F,9.2,38.3,0.240208877,NA,NA,NA,NA,NA,NA,NA
14434,000783EA07,2017,Richard.Lake,A,M,9.3,37.96666667,0.244951712,NA,NA,NA,NA,NA,NA,NA
14435,000783EF7B,2017,Kenora-2115Essex,J,M,7.3,37.06666667,0.196942446,NA,NA,NA,NA,NA,NA,NA
14436,000783F285,2017,Richard.Lake,A,F,9.6,37.43333333,0.256455922,NA,NA,NA,NA,NA,NA,NA
14437,000783F611,2017,Rushing.River.Provincial.Park,J,F,8.2,38.3,0.214099217,NA,NA,NA,NA,NA,NA,NA
14438,0007866BAF2,2016,War.Eagle.Drive-Roy.Bukowski,A,F,9,34.93333333,0.257633588,NA,NA,NA,NA,NA,NA,NA
14439,00078690C0,2016,Kenora-Sandy.Lake.Sala,A,F,7.5,37.56666667,0.199645075,NA,NA,NA,NA,NA,NA,NA
14440,00078690DC,2017,Rushing.River.Provincial.Park,A,F,9.4,37.98333333,0.247476964,NA,NA,NA,NA,NA,NA,NA
14441,000786918F,2017,Kenora-2115Essex,A,F,9.3,38.9,0.23907455,NA,NA,NA,NA,NA,NA,NA
14442,00078691AB,2017,George.Lake.-Ian.Noble,A,F,10.3,38.3,0.268929504,NA,NA,NA,NA,NA,NA,NA
14443,00078691C2,2017,St.George,A,F,9.2,38,0.242105263,NA,NA,NA,NA,NA,NA,NA
14444,00078691C3,2017,George.Lake.-Ian.Noble,A,F,10.8,39,0.276923077,NA,NA,NA,NA,NA,NA,NA
14445,000786924D,2017,St.George,J,F,8.2,37.7,0.217506631,NA,NA,NA,NA,NA,NA,NA
14446,00078692C5,2017,Kenora.Thunder,J,M,7.7,38.36666667,0.200695048,NA,NA,NA,NA,NA,NA,NA
14447,00078692DB,2017,George.Lake.-Ian.Noble,A,F,9.2,38.8,0.237113402,NA,NA,NA,NA,NA,NA,NA
14448,00078692F5,2017,St.George,J,F,9.2,38.13333333,0.241258741,NA,NA,NA,NA,NA,NA,NA
14449,00078692FD,2016,Rushing.River.Provincial.Park,A,F,12.4,39.23333333,0.316057774,NA,NA,NA,NA,NA,NA,NA
14450,000786931B,2016,Kenora-Sandy.Lake.Sala,A,F,10.3,42.53333333,0.242163009,NA,NA,NA,NA,NA,NA,NA
14451,000786933A,2017,Cartwright-Mymko,J,F,7.2,38.4,0.1875,NA,NA,NA,NA,NA,NA,NA
14452,000786936C,2017,Richard.Lake,J,M,9.6,38.3,0.250652742,NA,NA,NA,NA,NA,NA,NA
14453,000786938F,2017,St.George,J,F,9,37.53333333,0.239786856,NA,NA,NA,NA,NA,NA,NA
14454,00078693D5,2017,St.George,J,F,7.4,37.86666667,0.195422535,NA,NA,NA,NA,NA,NA,NA
14455,00078693FB,2016,Kenora-2115Essex,A,F,10.5,38.5,0.272727273,NA,NA,NA,NA,NA,NA,NA
14456,000786943F,2017,Richard.Lake,J,M,8.8,39.9,0.220551378,NA,NA,NA,NA,NA,NA,NA
14457,000786945B,2017,Richard.Lake,A,F,7.1,38.46666667,0.18457539,NA,NA,NA,NA,NA,NA,NA
14458,000786945D,2017,St.George,J,M,8,37.76666667,0.211827008,NA,NA,NA,NA,NA,NA,NA
14459,00078694BC,2016,Kenora-Sandy.Lake.Sala,A,F,11.1,39.9,0.278195489,NA,NA,NA,NA,NA,NA,NA
14460,00078694CC,2016,Kenora-Sandy.Lake.Sala,A,F,8.8,38.86666667,0.226415094,NA,NA,NA,NA,NA,NA,NA
14461,000786952F,2016,Porcupine,A,F,8.69,38.36666667,0.226498697,NA,NA,NA,NA,NA,NA,NA
14462,00078695A4,2016,Westhawk-Koch,J,F,7.8,38.53333333,0.202422145,NA,NA,NA,NA,NA,NA,NA
14463,00078695A8,2017,St.George,J,M,93,38.6,2.409326425,NA,NA,NA,NA,NA,NA,NA
14464,00078695F0,2016,War.Eagle.Drive-Roy.Bukowski,NA,NA,8.7,40.5,0.214814815,NA,NA,NA,NA,NA,NA,NA
14465,000786969F,2017,St.George,J,M,8,39,0.205128205,NA,NA,NA,NA,NA,NA,NA
14466,00078696BA,2017,Awenda.Provincial.Park,A,F,8.89,40.93333333,0.21718241,NA,NA,NA,NA,NA,NA,NA
14467,00078696CC,2017,St.George,J,M,7.6,37.23333333,0.204118174,NA,NA,NA,NA,NA,NA,NA
14468,00078696F8,2017,Awenda.Provincial.Park,A,F,9.07,38.03333333,0.238475022,NA,NA,NA,NA,NA,NA,NA
14469,000786975A,2017,Awenda.Provincial.Park,A,F,8.71,39,0.223333333,NA,NA,NA,NA,NA,NA,NA
14470,00078697EC,2016,Kenora-Sandy.Lake.Sala,J,F,7.1,37.5,0.189333333,NA,NA,NA,NA,NA,NA,NA
14471,00078697F3,2017,St.George,A,M,8.3,38.4,0.216145833,NA,NA,NA,NA,NA,NA,NA
14472,000786986C,2016,Kenora-Sandy.Lake.Sala,A,F,9.6,39.26666667,0.244482173,NA,NA,NA,NA,NA,NA,NA
14473,00078698B6,2017,St.George,J,M,8.6,38.56666667,0.222990493,NA,NA,NA,NA,NA,NA,NA
14474,0007869B7F,2016,Kenora-Sandy.Lake.Sala,A,F,7.9,39.1,0.202046036,NA,NA,NA,NA,NA,NA,NA
14475,000786A587,2017,George.Lake.-Ian.Noble,A,F,10.2,38.3,0.266318538,NA,NA,NA,NA,NA,NA,NA
14476,000786B0A9,2016,Kenora-Sandy.Lake.Sala,A,F,10.7,40,0.2675,NA,NA,NA,NA,NA,NA,NA
14477,000786B0BD,2017,Richard.Lake,J,M,8.7,37.2,0.233870968,NA,NA,NA,NA,NA,NA,NA
