"","date","time","code","unit","rawfile","site","datetime"
"18272","2016-05-17","12:25:47 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:25:47
"18273","2016-05-17","12:26:04 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:04
"18274","2016-05-17","12:26:04 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:04
"18275","2016-05-17","12:26:05 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:05
"18276","2016-05-17","12:26:13 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:13
"18277","2016-05-17","12:26:14 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:14
"18278","2016-05-17","12:26:24 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:24
"18279","2016-05-17","12:26:24 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:24
"18280","2016-05-17","12:26:25 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:25
"18281","2016-05-17","12:26:45 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:45
"18282","2016-05-17","12:26:45 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:45
"18283","2016-05-17","12:26:46 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:26:46
"18284","2016-05-17","12:27:12 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:27:12
"18285","2016-05-17","12:27:13 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:27:13
"18286","2016-05-17","12:27:13 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:27:13
"18287","2016-05-17","12:28:02 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:02
"18288","2016-05-17","12:28:14 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:14
"18289","2016-05-17","12:28:15 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:15
"18290","2016-05-17","12:28:15 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:15
"18291","2016-05-17","12:28:50 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:50
"18292","2016-05-17","12:28:51 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:28:51
"18293","2016-05-17","12:29:04 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:29:04
"18294","2016-05-17","12:29:04 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:29:04
"18295","2016-05-17","12:29:05 AM","0006E94152",4,"SG 13 Sept 2016.csv","SG",2016-05-17 00:29:05
"18296","2016-05-17","1:49:04 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 01:49:04
"18297","2016-05-17","1:49:04 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 01:49:04
"18298","2016-05-17","2:40:22 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:40:22
"18299","2016-05-17","2:40:23 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:40:23
"18300","2016-05-17","2:40:23 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:40:23
"18301","2016-05-17","2:40:24 AM","00074BE21F",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:40:24
"18302","2016-05-17","2:45:55 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:45:55
"18303","2016-05-17","2:45:57 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:45:57
"18304","2016-05-17","2:46:15 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:46:15
"18305","2016-05-17","2:46:15 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:46:15
"18306","2016-05-17","2:46:16 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:46:16
"18307","2016-05-17","2:47:12 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:12
"18308","2016-05-17","2:47:13 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:13
"18309","2016-05-17","2:47:50 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:50
"18310","2016-05-17","2:47:51 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:51
"18311","2016-05-17","2:47:53 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:53
"18312","2016-05-17","2:47:54 AM","0006C7587E",4,"SG 13 Sept 2016.csv","SG",2016-05-17 02:47:54
"18313","2016-05-17","10:41:12 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:12
"18314","2016-05-17","10:41:13 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:13
"18315","2016-05-17","10:41:14 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:14
"18316","2016-05-17","10:41:26 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:26
"18317","2016-05-17","10:41:27 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:27
"18318","2016-05-17","10:41:46 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:41:46
"18319","2016-05-17","10:47:24 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:24
"18320","2016-05-17","10:47:25 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:25
"18321","2016-05-17","10:47:25 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:25
"18322","2016-05-17","10:47:36 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:36
"18323","2016-05-17","10:47:36 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:36
"18324","2016-05-17","10:47:37 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:37
"18325","2016-05-17","10:47:37 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:37
"18326","2016-05-17","10:47:48 PM","000708C2A7",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:48
"18327","2016-05-17","10:47:49 PM","000708C2A7",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:49
"18328","2016-05-17","10:47:53 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:53
"18329","2016-05-17","10:47:54 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:54
"18330","2016-05-17","10:47:54 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:54
"18331","2016-05-17","10:47:56 PM","000708C2A7",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:47:56
"18332","2016-05-17","10:48:26 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:48:26
"18333","2016-05-17","10:48:26 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:48:26
"18334","2016-05-17","10:48:27 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:48:27
"18335","2016-05-17","10:48:27 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:48:27
"18336","2016-05-17","10:48:35 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:48:35
"18337","2016-05-17","10:49:02 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:02
"18338","2016-05-17","10:49:03 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:03
"18339","2016-05-17","10:49:09 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:09
"18340","2016-05-17","10:49:10 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:10
"18341","2016-05-17","10:49:16 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:16
"18342","2016-05-17","10:49:17 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:17
"18343","2016-05-17","10:49:23 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:23
"18344","2016-05-17","10:49:23 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:23
"18345","2016-05-17","10:49:43 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:43
"18346","2016-05-17","10:49:44 PM","00074C2ED9",4,"SG 13 Sept 2016.csv","SG",2016-05-17 22:49:44
"18347","2016-05-18","12:44:20 AM","0006EA57E6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 00:44:20
"18348","2016-05-18","1:09:53 AM","0006E2287E",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:09:53
"18349","2016-05-18","1:11:08 AM","0006E2287E",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:11:08
"18350","2016-05-18","1:32:23 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:32:23
"18351","2016-05-18","1:32:23 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:32:23
"18352","2016-05-18","1:32:26 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:32:26
"18353","2016-05-18","1:32:26 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:32:26
"18354","2016-05-18","1:33:48 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:33:48
"18355","2016-05-18","1:33:48 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:33:48
"18356","2016-05-18","1:33:55 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:33:55
"18357","2016-05-18","1:34:13 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:13
"18358","2016-05-18","1:34:14 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:14
"18359","2016-05-18","1:34:14 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:14
"18360","2016-05-18","1:34:28 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:28
"18361","2016-05-18","1:34:28 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:28
"18362","2016-05-18","1:34:29 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:29
"18363","2016-05-18","1:34:29 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:34:29
"18364","2016-05-18","1:35:25 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:25
"18365","2016-05-18","1:35:33 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:33
"18366","2016-05-18","1:35:33 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:33
"18367","2016-05-18","1:35:51 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:51
"18368","2016-05-18","1:35:51 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:51
"18369","2016-05-18","1:35:53 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:53
"18370","2016-05-18","1:35:55 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:55
"18371","2016-05-18","1:35:55 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:35:55
"18372","2016-05-18","1:36:04 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:36:04
"18373","2016-05-18","1:36:05 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:36:05
"18374","2016-05-18","1:36:14 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:36:14
"18375","2016-05-18","1:36:16 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:36:16
"18376","2016-05-18","1:36:17 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:36:17
"18377","2016-05-18","1:37:03 AM","0007285E20",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:37:03
"18378","2016-05-18","1:49:46 AM","0006EB3463",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:49:46
"18379","2016-05-18","1:49:49 AM","0006EB3463",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:49:49
"18380","2016-05-18","1:49:49 AM","0006EB3463",4,"SG 13 Sept 2016.csv","SG",2016-05-18 01:49:49
"18381","2016-05-18","3:10:52 AM","00074EE40E",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:10:52
"18382","2016-05-18","3:10:52 AM","00074EE40E",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:10:52
"18383","2016-05-18","3:12:17 AM","00074EE40E",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:12:17
"18384","2016-05-18","3:21:52 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:21:52
"18385","2016-05-18","3:22:13 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:22:13
"18386","2016-05-18","3:22:13 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:22:13
"18387","2016-05-18","3:22:13 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:22:13
"18388","2016-05-18","3:40:08 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:40:08
"18389","2016-05-18","3:40:08 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:40:08
"18390","2016-05-18","3:40:08 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:40:08
"18391","2016-05-18","3:43:11 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:11
"18392","2016-05-18","3:43:19 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:19
"18393","2016-05-18","3:43:20 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:20
"18394","2016-05-18","3:43:20 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:20
"18395","2016-05-18","3:43:28 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:28
"18396","2016-05-18","3:43:29 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:29
"18397","2016-05-18","3:43:29 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:29
"18398","2016-05-18","3:43:29 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:29
"18399","2016-05-18","3:43:37 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:37
"18400","2016-05-18","3:43:42 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:42
"18401","2016-05-18","3:43:42 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:42
"18402","2016-05-18","3:43:42 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:42
"18403","2016-05-18","3:43:46 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:46
"18404","2016-05-18","3:43:46 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:46
"18405","2016-05-18","3:43:47 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:47
"18406","2016-05-18","3:43:47 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:47
"18407","2016-05-18","3:43:54 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:54
"18408","2016-05-18","3:43:54 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:54
"18409","2016-05-18","3:43:55 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:55
"18410","2016-05-18","3:43:58 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:58
"18411","2016-05-18","3:43:58 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:58
"18412","2016-05-18","3:43:59 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:59
"18413","2016-05-18","3:43:59 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:43:59
"18414","2016-05-18","3:44:01 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:01
"18415","2016-05-18","3:44:05 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:05
"18416","2016-05-18","3:44:08 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:08
"18417","2016-05-18","3:44:08 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:08
"18418","2016-05-18","3:44:12 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:12
"18419","2016-05-18","3:44:12 AM","0006C749C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:12
"18420","2016-05-18","3:44:31 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:31
"18421","2016-05-18","3:44:32 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:32
"18422","2016-05-18","3:44:32 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:32
"18423","2016-05-18","3:44:32 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:32
"18424","2016-05-18","3:44:33 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:33
"18425","2016-05-18","3:44:33 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:33
"18426","2016-05-18","3:44:33 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:33
"18427","2016-05-18","3:44:34 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:34
"18428","2016-05-18","3:44:34 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:34
"18429","2016-05-18","3:44:34 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:34
"18430","2016-05-18","3:44:35 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:35
"18431","2016-05-18","3:44:35 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:35
"18432","2016-05-18","3:44:35 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:35
"18433","2016-05-18","3:44:35 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:35
"18434","2016-05-18","3:44:36 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:36
"18435","2016-05-18","3:44:36 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:36
"18436","2016-05-18","3:44:36 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:36
"18437","2016-05-18","3:44:36 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:36
"18438","2016-05-18","3:44:37 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:37
"18439","2016-05-18","3:44:37 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:37
"18440","2016-05-18","3:44:37 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:37
"18441","2016-05-18","3:44:38 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:38
"18442","2016-05-18","3:44:38 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:38
"18443","2016-05-18","3:44:38 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:38
"18444","2016-05-18","3:44:38 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:38
"18445","2016-05-18","3:44:39 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:39
"18446","2016-05-18","3:44:39 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:39
"18447","2016-05-18","3:44:39 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:39
"18448","2016-05-18","3:44:39 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:39
"18449","2016-05-18","3:44:40 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:40
"18450","2016-05-18","3:44:40 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:40
"18451","2016-05-18","3:44:40 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:40
"18452","2016-05-18","3:44:40 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:40
"18453","2016-05-18","3:44:41 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:41
"18454","2016-05-18","3:44:41 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:41
"18455","2016-05-18","3:44:41 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:41
"18456","2016-05-18","3:44:41 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:41
"18457","2016-05-18","3:44:42 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:42
"18458","2016-05-18","3:44:49 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:49
"18459","2016-05-18","3:44:49 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:49
"18460","2016-05-18","3:44:50 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:50
"18461","2016-05-18","3:44:50 AM","0006F22247",4,"SG 13 Sept 2016.csv","SG",2016-05-18 03:44:50
"18462","2016-05-18","4:01:56 AM","00074F33C9",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:01:56
"18463","2016-05-18","4:01:57 AM","00074F33C9",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:01:57
"18464","2016-05-18","4:05:22 AM","00074F33C9",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:05:22
"18465","2016-05-18","4:05:31 AM","00074F33C9",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:05:31
"18466","2016-05-18","4:05:32 AM","00074F33C9",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:05:32
"18467","2016-05-18","4:14:42 AM","0006C750F6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:14:42
"18468","2016-05-18","4:14:43 AM","0006C750F6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:14:43
"18469","2016-05-18","4:14:43 AM","0006C750F6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:14:43
"18470","2016-05-18","4:16:50 AM","0006C750F6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:16:50
"18471","2016-05-18","4:18:35 AM","0006EA57E6",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:18:35
"18472","2016-05-18","4:21:07 AM","00074F3FB4",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:21:07
"18473","2016-05-18","4:21:08 AM","00074F3FB4",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:21:08
"18474","2016-05-18","4:21:08 AM","00074F3FB4",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:21:08
"18475","2016-05-18","4:21:09 AM","00074F3FB4",4,"SG 13 Sept 2016.csv","SG",2016-05-18 04:21:09
"18476","2016-05-18","10:29:48 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:29:48
"18477","2016-05-18","10:29:49 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:29:49
"18478","2016-05-18","10:30:30 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:30:30
"18479","2016-05-18","10:30:30 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:30:30
"18480","2016-05-18","10:30:45 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:30:45
"18481","2016-05-18","10:30:46 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:30:46
"18482","2016-05-18","10:31:04 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:31:04
"18483","2016-05-18","10:31:04 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:31:04
"18484","2016-05-18","10:31:05 PM","0006EA1373",4,"SG 13 Sept 2016.csv","SG",2016-05-18 22:31:05
"18485","2016-05-18","11:11:59 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:11:59
"18486","2016-05-18","11:12:30 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:12:30
"18487","2016-05-18","11:12:30 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:12:30
"18488","2016-05-18","11:12:37 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:12:37
"18489","2016-05-18","11:13:29 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:13:29
"18490","2016-05-18","11:13:30 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:13:30
"18491","2016-05-18","11:13:45 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:13:45
"18492","2016-05-18","11:13:46 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:13:46
"18493","2016-05-18","11:14:06 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:06
"18494","2016-05-18","11:14:07 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:07
"18495","2016-05-18","11:14:07 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:07
"18496","2016-05-18","11:14:16 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:16
"18497","2016-05-18","11:14:17 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:17
"18498","2016-05-18","11:14:29 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:29
"18499","2016-05-18","11:14:47 PM","00069716C3",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:14:47
"18500","2016-05-18","11:17:29 PM","00069D3BB1",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:17:29
"18501","2016-05-18","11:18:45 PM","00069D3BB1",4,"SG 13 Sept 2016.csv","SG",2016-05-18 23:18:45
