pitID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,sumobs,group,Fa,Fj,Ma,Mj,mass,FAavg,BCI,AB,DA,FC,IG,LP,MA,MW,OK,PC,RL,SG,SQ
0006F21407,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,9.3,36.06666667,0.257855823,0,0,0,0,0,0,0,0,0,0,1,0
0006F2140F,0,0,0,0,0,1,0,0,1,0,2,MA,0,0,1,0,11.9,38.36666667,0.310165074,0,0,0,0,0,0,0,0,0,0,1,0
0006F2166B,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,8.2,38.6,0.212435233,0,0,0,0,1,0,0,0,0,0,0,0
0006F217C6,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.6,38.2,0.329842932,0,0,0,0,0,0,0,0,0,0,1,0
0006F218D7,0,0,1,0,1,1,1,1,1,0,6,FJ,0,1,0,0,10.08,39.26667,0.25670626,1,0,0,0,0,0,0,0,0,0,0,0
0006F2199F,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,7.3,37.63333333,0.193976971,0,0,0,0,0,0,0,0,0,0,0,1
0006F219CA,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,11.8,37.5,0.314666667,0,0,0,0,0,0,0,0,0,0,1,0
0006F219CB,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,10.2,36,0.283333333,0,0,0,0,0,0,0,0,0,0,1,0
0006F219CC,0,0,0,0,0,0,0,1,0,0,1,FJ,0,1,0,0,8.1,39,NA,0,0,0,0,0,0,0,0,0,0,1,0
0006F219F4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.2,39.2,0.234693878,0,0,0,0,0,0,0,0,0,0,1,0
0006F21A04,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,10.6,38.78333334,0.273164954,0,0,0,0,0,0,0,0,0,0,0,1
0006F21A39,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,10.1,37.43333333,0.269813001,0,0,0,0,0,0,0,0,0,0,1,0
0006F21A3A,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.1,36,0.225,0,0,0,0,0,0,0,0,0,0,1,0
0006F21A3B,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,10.1,38.36666667,0.263249348,1,0,0,0,0,0,0,0,0,0,0,0
0006F21A3E,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11.5,38.46666667,0.298960139,0,0,0,0,0,0,0,0,0,0,1,0
0006F21A5F,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,13.1,36.2,0.361878453,0,0,0,0,0,0,0,0,0,1,0,0
0006F21A70,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.1,37.9,0.319261214,0,0,0,0,0,0,0,0,0,0,1,0
0006F21A74,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,8.8,38.26666667,0.229965157,1,0,0,0,0,0,0,0,0,0,0,0
0006F21A76,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,10.1,37.96666667,0.266022827,0,0,0,0,0,0,0,0,0,0,0,1
0006F21A88,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,11.8,38.6,0.305699482,0,0,0,0,0,0,0,0,0,0,1,0
0006F21AB1,0,0,0,0,0,0,1,0,1,0,2,FA,1,0,0,0,10.3,37.23333333,0.276633841,0,0,0,0,0,0,0,0,0,0,0,1
0006F21ABE,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11,39.13333333,0.28109029,0,0,0,0,0,0,0,0,0,0,1,0
0006F21AF3,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.7,38.3,0.227154047,0,0,0,0,0,0,0,0,0,0,0,1
0006F21AFE,0,0,0,0,0,0,0,1,0,0,1,FJ,0,1,0,0,10.4,38.4,NA,1,0,0,0,0,0,0,0,0,0,0,0
0006F21B3B,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,8.5,37.86666667,0.224471831,0,0,0,0,0,0,0,0,0,0,1,0
0006F21B3F,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,8,37.93333333,0.210896309,0,0,0,0,0,0,0,0,0,0,1,0
0006F21B85,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.4,38.26666667,0.245644599,0,0,0,0,0,0,0,0,0,0,0,1
0006F21B87,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.8,38.46666667,0.254766031,0,0,0,0,0,0,0,0,0,0,0,1
0006F21BCA,0,0,0,0,0,0,1,0,0,0,1,FJ,0,1,0,0,9.6,37.86666667,0.253521127,0,0,0,0,0,0,0,0,0,0,1,0
0006F21BD1,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.7,36.9,0.2899729,0,0,0,0,0,0,0,0,0,0,1,0
0006F21BD4,0,0,0,0,0,0,1,0,0,1,2,FA,1,0,0,0,10.95,37.51333334,0.292072646,0,0,0,0,0,0,0,0,0,0,1,0
0006F21C06,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,9.9,38.23333333,0.258936356,0,0,0,0,0,0,0,0,0,0,0,1
0006F21C17,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.9,38.33333333,0.232173913,0,0,0,0,0,0,0,0,0,0,0,1
0006F21C52,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,11,38.73333333,0.283993115,0,0,0,0,0,0,0,0,0,0,1,0
0006F21C7A,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.1,37.7,0.24137931,0,0,0,0,0,0,0,0,0,0,1,0
0006F21C93,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12,37.5,0.32,0,0,0,0,0,0,0,0,0,0,1,0
0006F21CA5,0,0,0,0,0,1,1,0,0,0,2,MJ,0,0,0,1,9.4,38.7,0.242894057,0,0,0,0,0,0,0,0,0,0,1,0
0006F21CC9,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11,38,0.289473684,0,0,0,0,0,0,0,0,0,0,1,0
0006F21CF5,0,0,0,0,0,1,1,0,1,1,4,FA,1,0,0,0,12.7,39.08888889,0.324907815,0,0,0,0,0,0,0,0,0,0,1,0
0006F21D26,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.5,37.8,0.330687831,0,0,0,0,0,0,0,0,0,0,1,0
0006F21D29,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.1,38.56666667,0.184096802,0,0,0,0,0,0,0,0,0,0,0,1
0006F21D79,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.8,40,0.22,0,0,0,0,0,0,0,0,0,0,0,1
0006F21D9F,0,0,0,0,0,0,1,0,1,0,2,FA,1,0,0,0,9,38.53333333,0.233564014,0,0,0,0,0,0,0,0,0,0,1,0
0006F21DFA,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,13.7,38.86666667,0.352487136,0,0,0,0,0,0,0,0,0,0,0,1
0006F21DFF,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,14.1,37.03333333,0.380738074,0,0,0,0,0,0,0,0,0,0,0,1
0006F21E25,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.4,38.05,0.273322323,0,0,0,0,0,0,0,0,0,0,1,0
0006F21E54,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.6,37.33333333,0.257142857,0,0,0,0,0,0,0,0,0,0,1,0
0006F21E59,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.1,39.4,0.256345178,0,0,0,0,0,0,0,0,0,0,1,0
0006F21EAD,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,7.9,38.5,NA,0,0,0,0,0,0,0,0,0,0,1,0
0006F21ED2,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.4,37.16666667,0.226008969,0,0,0,0,0,0,0,0,0,0,1,0
0006F21EE3,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.7,37,0.262162162,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F12,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.6,39.2,0.244897959,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F20,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.5,38.06666667,0.249562172,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F21,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.4,37.9,0.221635884,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F4C,0,0,0,0,0,0,0,1,0,0,1,FA,1,0,0,0,8,37.1,NA,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F4D,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,10.6,38.76666667,0.273430782,0,0,0,0,0,0,0,0,0,0,1,0
0006F21F89,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,8.5,38.76666667,0.219260533,0,0,0,0,0,0,0,0,0,0,1,0
0006F21FAB,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,10.3,37,0.278378378,0,0,0,0,0,0,0,0,0,0,1,0
0006F21FEC,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,11,37.2,0.295698925,0,0,0,0,0,0,0,0,0,0,1,0
0006F21FEF,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.4,38.83333333,0.19055794,0,0,0,0,0,0,0,0,0,0,0,1
0006F22014,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,7.83,38,0.206052632,0,0,0,0,0,0,0,0,1,0,0,0
0006F2201B,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,7.1,37.86666667,0.1875,0,0,0,0,0,0,0,0,1,0,0,0
0006F2203D,0,0,0,0,0,0,1,0,0,0,1,FJ,0,1,0,0,8.6,39.13333333,0.219761499,0,0,0,0,0,0,0,0,0,0,1,0
0006F22040,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9,37.46333333,0.240234896,0,0,0,0,0,0,0,0,0,0,1,0
0006F22046,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,11.9,38.7,0.30749354,0,0,0,0,0,0,0,0,0,0,1,0
0006F2205B,0,0,0,0,0,1,1,0,1,0,3,FA,1,0,0,0,10.5,39,0.269230769,0,0,0,0,0,0,0,0,0,0,1,0
0006F22096,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.7,37.73333333,0.257067138,0,0,0,0,0,0,0,0,0,0,1,0
0006F220EF,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.2,36.13333333,0.199261993,0,0,0,0,0,0,0,0,0,0,1,0
0006F2210D,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.4,38.3,0.245430809,0,0,0,0,0,0,0,1,0,0,0,0
0006F22131,0,0,0,0,0,1,1,0,1,0,3,MA,0,0,1,0,11.3,37.26666667,0.303220036,1,0,0,0,0,0,0,0,0,0,0,0
0006F22186,0,0,0,0,0,1,1,1,1,1,5,MA,0,0,1,0,12.9,38.38333333,0.33608337,0,0,0,0,0,0,0,0,0,0,0,1
0006F221B3,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,10.2,35.93333333,0.283858998,0,0,0,0,0,0,0,0,0,1,0,0
0006F221C9,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,8.8,38.45333333,0.228848821,0,0,0,0,0,0,0,0,0,0,1,0
0006F221EA,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.35,36.8,0.281251462,0,0,0,0,0,0,0,0,0,0,1,0
0006F221F1,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.7,37.2,0.233870968,0,0,0,0,0,0,0,0,0,0,1,0
0006F22247,0,0,0,0,0,1,0,0,1,0,2,MA,0,0,1,0,12.5,36.83333333,0.339366516,0,0,0,0,0,0,0,0,0,0,1,0
0006F2226D,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,7.3,38.16666667,0.191266376,0,0,0,0,0,0,0,0,0,0,0,1
0006F22296,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.6,37.5,0.336,0,0,0,0,0,0,0,0,0,0,1,0
0006F22299,0,0,0,0,0,1,1,1,0,0,3,FA,1,0,0,0,12.1,37.56666667,0.322094055,0,0,0,0,0,0,0,0,0,0,0,1
0006F222E3,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.8,38.5,0.202597403,0,0,0,0,0,0,0,0,0,0,1,0
0006F222F0,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.7,38.9,0.326478149,0,0,0,0,0,0,0,0,0,0,1,0
0006F222F9,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,8.8,39.33333333,0.223728814,0,0,0,0,0,0,0,0,0,0,1,0
0006F22375,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,8.8,37.56,NA,1,0,0,0,0,0,0,0,0,0,0,0
0006F223B7,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,11,37.4,0.294117647,0,0,0,0,0,0,0,0,0,0,1,0
0006F223E7,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.4,37.6,0.223404255,0,0,0,0,0,0,0,0,0,0,1,0
0006F223F4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,13,37.4,0.347593583,1,0,0,0,0,0,0,0,0,0,0,0
0006F22429,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.1,37.8,0.214285714,0,0,0,0,0,0,0,0,0,0,0,1
0006F22469,0,0,0,0,0,1,0,0,1,0,2,MA,0,0,1,0,10.8,38.93333333,0.27739726,0,0,0,0,0,0,0,0,0,0,1,0
0006F2248D,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.9,37.83333333,0.340969163,0,0,0,0,0,0,0,0,0,0,1,0
0006F22494,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,13.2,39.6,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0
0006F22495,0,0,0,0,0,1,0,1,1,0,3,MA,0,0,1,0,13,39.2,0.331632653,0,0,0,0,0,0,0,0,0,0,1,0
0006F224C2,0,0,0,0,0,0,1,0,1,0,2,MA,0,0,1,0,10.5,39,0.269230769,0,0,0,0,0,0,0,0,0,0,1,0
0006F224C5,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,10.5,39.33333333,0.266949153,0,0,0,0,0,0,0,0,0,0,0,1
0006F224C9,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,9,37.13333333,0.242369838,0,0,0,0,0,0,0,0,0,0,1,0
0006F224FA,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,11.15,38.8,0.287371134,0,0,0,0,0,0,0,0,1,0,0,0
0006F22503,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,7.9,37.26666667,0.211985689,0,0,0,0,0,0,0,0,0,0,1,0
0006F22525,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,7.6,38.36666667,0.198088619,0,0,0,0,0,0,0,0,0,0,0,1
0006F22552,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9,39.2,0.229591837,0,0,0,0,0,0,0,0,0,0,0,1
0006F22572,0,0,0,0,0,0,1,0,0,1,2,FA,1,0,0,0,8.3,39.33333333,0.211016949,0,0,0,0,0,0,0,0,0,0,1,0
0006F22594,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,7.4,36.86666667,0.200723327,0,0,0,0,0,0,0,0,0,0,1,0
0006F225B7,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.2,38.3,0.240208877,0,0,0,0,0,0,0,0,0,0,1,0
0006F2261E,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.9,40.6,0.219211823,0,0,0,0,0,0,0,0,0,0,1,0
0006F22662,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,13.6,38.71666667,0.35124975,0,0,0,0,0,0,0,0,0,0,1,0
0006F22665,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.7,38.56666667,0.225583405,0,0,0,0,0,0,0,0,0,0,0,1
0006F2266C,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,8,39.67,0.201663726,0,0,0,0,0,0,0,0,0,0,1,0
0006F226BF,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11.8,39,0.302564103,1,0,0,0,0,0,0,0,0,0,0,0
0006F226D9,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,12.7,40,0.3175,0,0,0,0,0,0,0,0,0,1,0,0
0006F226DD,0,0,0,0,0,1,1,1,0,0,3,MA,0,0,1,0,10.4,37,0.281081081,0,0,0,0,0,0,0,0,0,0,1,0
0006F22705,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.5,37.63333333,0.252435784,0,0,0,0,0,0,0,0,0,0,1,0
0006F22744,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,9,37.06666667,0.242805755,0,0,0,0,0,0,0,0,0,0,1,0
0006F2274A,0,0,0,0,0,0,1,1,0,0,2,MJ,0,0,0,1,7.6,35.9,0.211699164,0,0,0,0,0,0,0,0,0,0,1,0
0006F22761,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,8.9,37.96666667,0.234416155,0,0,0,0,0,0,0,0,0,1,0,0
0006F22766,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,8.4,37.88333333,0.221733392,0,0,0,0,0,0,0,0,0,0,1,0
0006F22769,0,0,0,0,0,1,0,0,0,1,2,MA,0,0,1,0,11.9,38.2,0.311518325,0,0,0,0,0,0,0,0,0,0,1,0
0006F2276A,0,0,0,0,0,0,1,1,1,0,3,MA,0,0,1,0,8.2,37.63333333,0.21789194,0,0,0,0,0,0,0,1,0,0,0,0
0006F2276D,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,11.2,38.13333333,0.293706294,0,0,0,0,0,0,0,0,0,1,0,0
0006F22782,0,0,0,0,0,0,1,0,0,1,2,MA,0,0,1,0,7.2,36.96666667,0.194770063,0,0,0,0,0,0,0,0,0,0,0,1
0006F227B7,0,0,0,0,0,0,1,1,1,0,3,MA,0,0,1,0,7.3,38.9,0.187660668,1,0,0,0,0,0,0,0,0,0,0,0
0006F227BA,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,10.9,37.63333333,0.289636847,0,0,0,0,0,0,0,0,0,0,1,0
0006F227CA,0,0,0,0,0,0,1,0,1,0,2,MA,0,0,1,0,11.6,38.43333333,0.301821336,0,0,0,0,0,0,0,0,0,0,1,0
0006F227D5,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.3,37.69,0.220217564,0,0,0,0,0,0,0,0,0,0,1,0
0006F227EA,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11,37.8,0.291005291,0,0,0,0,0,0,0,0,0,0,1,0
0006F227F1,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,12.1,38.78333333,0.311989686,0,0,0,0,0,0,0,0,0,0,0,1
0006F22812,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.3,39.66666667,0.184033613,0,0,0,0,0,0,0,0,0,0,0,1
0006F2281F,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.7,37.6,0.257978723,0,0,0,0,0,0,0,1,0,0,0,0
0006F22865,0,0,0,0,0,0,1,1,1,0,3,FA,1,0,0,0,8.8,36.13333333,0.243542435,0,0,0,0,0,0,0,0,0,0,1,0
0006F2286F,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.1,37.66666667,0.24159292,0,0,0,0,0,0,0,0,0,0,1,0
0006F2287F,0,0,0,0,0,0,1,0,0,0,1,MJ,0,0,0,1,8.4,37.63333333,0.223206377,0,0,0,0,0,0,0,0,0,0,1,0
0006F22892,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,11.8,38.26666667,0.308362369,0,0,0,0,0,0,0,0,0,0,1,0
0006F228EC,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,13.6,37.76666667,0.360105914,0,0,0,0,0,0,0,0,0,0,1,0
0006F2293A,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.2,39.56666667,0.181971356,0,0,1,0,0,0,0,0,0,0,0,0
0006F22956,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,10.3,39.53333333,0.260539629,0,0,0,0,0,0,0,0,0,0,0,1
0006F22959,0,0,0,0,0,0,1,0,0,1,2,FA,1,0,0,0,8.7,38.09666667,0.228366436,0,0,0,0,0,0,0,0,0,0,1,0
0006F22963,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,12.5,38,0.328947368,0,0,0,0,0,0,0,0,0,0,1,0
0006F2296E,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.4,38.46666667,0.218370884,0,0,0,0,0,0,0,0,0,0,1,0
0006F2296F,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.2,40.06666667,0.204658902,0,0,0,0,0,0,0,0,0,0,0,1
0006F2299F9,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,11.2,37.66666667,0.297345133,0,0,0,0,0,0,0,0,0,1,0,0
0006F229AF,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,11.9,38.56666667,0.308556612,0,0,0,0,0,0,0,0,0,0,0,1
0006F229EF,0,0,0,0,0,1,0,0,0,1,2,MA,0,0,1,0,9.2,37.4,0.245989305,0,0,0,0,0,0,0,0,0,0,1,0
0006F22A28,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.7,36.5,0.238356164,0,0,0,0,0,0,0,0,0,0,1,0
0006F22A44,0,0,0,0,0,1,1,0,1,0,3,MA,0,0,1,0,11,36.6,0.300546448,0,0,0,0,0,0,0,0,0,0,1,0
0006F22A75,0,0,0,0,0,0,1,1,0,0,2,MA,0,0,1,0,6.9,36.2,0.190607735,0,0,0,0,0,0,0,0,0,0,1,0
0006F22A7D,0,0,0,0,0,0,0,1,0,0,1,FA,1,0,0,0,6.5,38.26666667,NA,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AA3,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,8.8,37.3,0.235924933,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AA7,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.3,39.30666667,0.236601085,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AA9,0,0,0,0,0,1,0,0,0,1,2,MA,0,0,1,0,11.5,38.8,0.296391753,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AAE,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9,37.8,0.238095238,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AC9,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.8,37.96666667,0.231782265,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AD4,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,12.1,38.4,0.315104167,0,0,0,0,0,0,0,0,0,0,1,0
0006F22AE3,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,9.4,38.76666667,0.242476354,1,0,0,0,0,0,0,0,0,0,0,0
0006F22B2E,0,0,0,0,0,0,0,1,0,0,1,FJ,0,1,0,0,9.25,39.05,NA,1,0,0,0,0,0,0,0,0,0,0,0
0006F22B33,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,8.5,39.93333333,0.212854758,0,0,0,0,0,1,0,0,0,0,0,0
0006F22B3B,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,9.3,38,0.244736842,0,0,0,0,0,0,0,0,0,1,0,0
0006F22B55,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,8.7,38.1,0.228346457,0,0,0,0,0,0,0,0,0,0,1,0
0006F22B63,0,0,0,0,0,0,1,1,1,0,3,MA,0,0,1,0,8.5,39.93333333,0.212854758,1,0,0,0,0,0,0,0,0,0,0,0
0006F22B7E,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.4,38.2,0.246073298,0,0,0,0,0,0,0,0,0,0,1,0
0006F22BAE,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,11,37,0.297297297,0,0,0,0,0,0,0,0,0,0,1,0
0006F22BBA,0,0,0,0,0,0,1,0,1,0,2,FA,1,0,0,0,8.5,36.86666667,0.230560579,0,0,0,0,0,0,0,1,0,0,0,0
0006F22C08,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.6,37.93333333,0.226713533,0,0,0,0,0,0,0,0,0,0,1,0
0006F22C0D,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,8.6,39.00666667,0.220475132,0,0,0,0,0,0,0,0,0,0,1,0
0006F22CA2,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11.8,37.2,0.317204301,0,0,0,0,0,0,0,0,0,0,1,0
0006F22CCF,0,0,0,0,0,0,1,0,0,0,1,FA,1,0,0,0,9.9,38.19333333,0.259207541,0,0,0,0,0,0,0,0,0,0,1,0
0006F22CD9,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10,38.4,0.260416667,0,0,0,0,0,0,0,0,0,0,1,0
0006F22CFA,0,0,0,0,0,0,1,1,0,0,2,MA,0,0,1,0,8.6,37.53333333,0.229129663,0,0,0,0,0,0,0,0,0,0,0,1
0006F22D07,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,9.7,36.73333333,0.264065336,0,0,0,0,0,0,0,0,0,0,1,0
0006F22D15,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,12.6,38.01666667,0.331433582,0,0,0,0,0,0,0,0,0,0,0,1
0006F22D4D,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,8.2,37.33333333,0.219642857,0,0,0,0,0,0,0,0,0,0,1,0
0006F22D4E,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,9.4,36.26666667,0.259191176,0,0,0,0,0,0,0,0,0,0,1,0
0006F22D65,0,0,0,0,0,0,0,1,0,0,1,FJ,0,1,0,0,10.5,39.4,NA,1,0,0,0,0,0,0,0,0,0,0,0
0006F22D83,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,12.3,37.33333333,0.329464286,0,0,0,0,0,0,0,0,0,1,0,0
0006F22D91,0,0,0,0,0,0,1,1,0,0,2,FA,1,0,0,0,8.8,37,0.237837838,0,0,0,0,0,0,0,1,0,0,0,0
0006F22D9B,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,7.1,38.43333333,0.184735473,0,0,0,0,0,0,0,0,0,0,1,0
0006F22DA5,0,0,0,0,0,0,1,0,0,0,1,MJ,0,0,0,1,8.3,36.16666667,0.229493088,0,0,0,0,0,0,0,0,0,0,1,0
0006F22DAB,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,11,37.56666667,0.292812777,0,0,0,0,0,0,0,0,0,1,0,0
0006F22DDF,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.2,37.46666667,0.245551601,0,0,0,0,0,0,0,0,0,0,1,0
0006F22DF6,0,0,0,0,0,1,1,1,1,0,4,FA,1,0,0,0,12.6,37.8,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0
