"ch" "GR" "weight" "FA" "BCI" "sex" "ageclass"
"0011111" "FA" 11.7 37.555 0.3102022895 "F" "A"
"0010000" "FA" 7.7 37.48333333 0.205424633 "F" "A"
"0011000" "MA" 7.2 37.5 0.192 "M" "A"
"0010000" "FA" 7.2 36.38333333 0.197892808 "F" "A"
"0010000" "MA" 7.5 36.53333333 0.205291971 "M" "A"
"0010000" "MA" 7.3 38 0.192105263 "M" "A"
"0010000" "MA" 7.6 37 0.205405405 "M" "A"
"0110000" "FA" 10.5 37.77 0.2782747755 "F" "A"
"0010000" "FA" 7.8 37.07 0.210412733 "F" "A"
"0010000" "MA" 6.6 38.13333333 0.173076923 "M" "A"
"0011110" "MA" 7.3 38.4 0.190104167 "M" "A"
"0010000" "MA" 7.3 39.2 0.18622449 "M" "A"
"0010000" "MA" 7.6 38.03333333 0.199824715 "M" "A"
"0100000" "MA" 8.54 37.77333333 0.226085422 "M" "A"
"0011110" "FA" 7.4 38.36666667 0.19287576 "F" "A"
"0100111" "FJ" 9.33 39.11333333 0.238537583 "F" "J"
"0010000" "MA" 6.9 37.1 0.185983827 "M" "A"
"0000010" "FA" 8.9 38.4 0.231770833 "F" "A"
"0010000" "MA" 7.7 38.1 0.202099738 "M" "A"
"0010011" "FA" 7.4 38.54 0.192008303 "F" "A"
"0011010" "MA" 7 36 0.194444444 "M" "A"
"0011001" "MA" 9.75 37.075 0.2630988325 "M" "A"
"0010000" "MA" 7.1 38.53333333 0.184256055 "M" "A"
"0010000" "FA" 7.7 36.58333333 0.21047836 "F" "A"
"0010000" "FA" 7.6 38.22666667 0.198814091 "F" "A"
"0010101" "MA" 7.6 37.441666665 0.202983616 "M" "A"
"0011000" "FA" 7.4 38.3 0.193211488 "F" "A"
"0011000" "FA" 7 36.03333333 0.19426457 "F" "A"
"0011000" "FA" 7.6 37.51666667 0.202576633 "F" "A"
"0011100" "FA" 8.6 37.166666665 0.231430985 "F" "A"
"0010000" "MA" 7.6 38.23333333 0.198779425 "M" "A"
"0011000" "MJ" 7.5 37.13333333 0.201974865 "M" "J"
"0011000" "MA" 7.4 35.43333333 0.208842897 "M" "A"
"0010000" "MA" 7.4 37.4 0.197860963 "M" "A"
"0011000" "MA" 7.6 38.31666667 0.198347107 "M" "A"
"0011000" "FA" 8.8 39 0.225641026 "F" "A"
"0010001" "MA" 7.6 36.35 0.209078404 "M" "A"
"0010000" "FA" 8.1 37.17 0.217917676 "F" "A"
"0011010" "MA" 7.1 37 0.191891892 "M" "A"
"0100000" "FJ" 7.8 39.97 0.19514636 "F" "J"
"0011000" "FA" 9.6 38.96666667 0.246364414 "F" "A"
"0010000" "FA" 10 39 0.256410256 "F" "A"
"0010000" "FA" 7.5 38.36333333 0.195499175 "F" "A"
"0010000" "FA" 8 37.14 0.215401185 "F" "A"
"0010000" "MJ" 8.3 38.3 0.216710183 "M" "J"
"0011100" "MA" 7.5 36.3 0.20661157 "M" "A"
"0111001" "MJ" 7.7 37.32666667 0.206286837 "M" "J"
"0010000" "FA" 8.7 36 0.241666667 "F" "A"
"0010000" "MA" 7.7 38.31666667 0.200956938 "M" "A"
"0011000" "MA" 10.3 37.93333333 0.271642079 "M" "A"
"0011001" "FA" 8.2 39.86666667 0.205685619 "F" "A"
"0010000" "FA" 8 36.85666667 0.217057068 "F" "A"
"0011001" "MA" 7.1 36.5 0.194520548 "M" "A"
"0010000" "FA" 8.1 37.73666667 0.214645349 "F" "A"
"0010000" "MA" 8.5 37.83333333 0.224669604 "M" "A"
"0011000" "FA" 10.4 38.1 0.272965879 "F" "A"
"0010000" "MA" 8.6 38 0.226315789 "M" "A"
"0010010" "MA" 7.9 39.2 0.201530612 "M" "A"
"0010000" "MA" 8.8 35.9 0.245125348 "M" "A"
"0010000" "MA" 8.3 36.4 0.228021978 "M" "A"
"0010000" "FA" 7.9 39.21333333 0.201462088 "F" "A"
"0101000" "MA" 8.1 38.46333333 0.210590172 "M" "A"
"0010000" "MJ" 9.3 39 0.238461538 "M" "J"
"0010000" "MA" 8.2 37.2 0.220430108 "M" "A"
"0010000" "FJ" 8.4 38.1 0.220472441 "F" "J"
"0011000" "MA" 7.6 40.46666667 0.187808896 "M" "A"
"0010010" "FA" 8.4 38.16666667 0.220087336 "F" "A"
"0010000" "MA" 7.4 38.93333333 0.190068493 "M" "A"
"0010000" "FA" 9.2 39.13 0.235113723 "F" "A"
"0010000" "FA" 8.4 42.05666667 0.199730522 "F" "A"
"0011000" "MA" 9 39.33333333 0.228813559 "M" "A"
"0010000" "MA" 7.5 38 0.197368421 "M" "A"
"0011111" "MA" 8.5 40.03333333 0.212323064 "M" "A"
"0100000" "FJ" 8.4 38.16 0.220125786 "F" "J"
"0010000" "MA" 9.7 37.4 0.259358289 "M" "A"
"0010000" "FA" 8.4 38.06 0.220704151 "F" "A"
"0010000" "MJ" 8 39.43333333 0.202874049 "M" "J"
"0010000" "MA" 6.8 36.93333333 0.184115523 "M" "A"
"0010000" "MA" 7.4 37 0.2 "M" "A"
"0011000" "FA" 9.9 40.23333333 0.246064623 "F" "A"
"0010000" "FA" 8.6 37.4 0.229946524 "F" "A"
"0010000" "FA" 8.8 38 0.231578947 "F" "A"
"0010000" "MA" 7.9 38.13333333 0.207167832 "M" "A"
"0010000" "FA" 9.2 38.43333333 0.239375542 "F" "A"
"0010000" "FA" 7 35 0.2 "F" "A"
"0010000" "MA" 6.8 38.86666667 0.174957118 "M" "A"
"0010000" "MA" 8.5 40 0.2125 "M" "A"
"0010000" "MJ" 9.2 37.33333333 0.246428571 "M" "J"
"0010000" "FA" 9 37.4 0.240641711 "F" "A"
"0010000" "MA" 9.1 37.633333335 0.24171823 "M" "A"
"0010010" "FA" 8 38.15 0.209698558 "F" "A"
"0010001" "MA" 7.6 38.2 0.19895288 "M" "A"
"0010000" "MA" 7.1 37.66666667 0.188495575 "M" "A"
"0010000" "MA" 7.6 37.63333333 0.201948627 "M" "A"
"0010000" "FA" 9.1 39.96666667 0.227689741 "F" "A"
"0010000" "MA" 7.4 38.33333333 0.193043478 "M" "A"
"0010000" "FA" 7.6 37.5 0.202666667 "F" "A"
"0010000" "FA" 8.6 40.18333333 0.214019079 "F" "A"
"0011000" "FA" 10.2 38.1 0.267572396 "F" "A"
"0010100" "MA" 7.1 35.3 0.201133144 "M" "A"
"0010111" "FA" 10.35 40.216666665 0.257731863 "F" "A"
"0100000" "FA" 9.29 39.54666667 0.23491234 "F" "A"
"0010000" "FA" 8.5 37.86666667 0.224471831 "F" "A"
"0010000" "FA" 8.9 38.51666667 0.231068801 "F" "A"
"0010011" "FA" 8.9 39.27 0.226636109 "F" "A"
"0010000" "MA" 6.8 39.85 0.1706399 "M" "A"
"0011001" "FA" 9.9 37.46666667 0.264234875 "F" "A"
"0010000" "MJ" 8.3 37.5 0.221333333 "M" "J"
"0010000" "FA" 8.3 38.5 0.215584416 "F" "A"
"0010000" "MA" 9.2 37 0.248648649 "M" "A"
"0011000" "FA" 9.6 40.14666667 0.239123215 "F" "A"
"0010000" "FA" 9.5 39.23333333 0.242141037 "F" "A"
"0011000" "FA" 7.8 36.03333333 0.216466235 "F" "A"
"0010000" "MA" 7 38.45 0.182054616 "M" "A"
"0011101" "FA" 7.4 37.36666667 0.198037467 "F" "A"
"0010000" "MA" 7.4 36.7 0.201634877 "M" "A"
"0010000" "MA" 7.3 37.8 0.193121693 "M" "A"
"0010000" "MJ" 8.4 38.03333333 0.220858896 "M" "J"
"0011000" "MA" 8.6 36.83333333 0.233484163 "M" "A"
"0010000" "MA" 7.1 38.2 0.185863874 "M" "A"
"0011111" "FA" 7.3 38.1 0.19160105 "F" "A"
"0100000" "FJ" 7.6 38.05333333 0.199719692 "F" "J"
"0011000" "FA" 8.7 37.53333333 0.231793961 "F" "A"
"0010000" "MA" 8.1 37.13333333 0.218132855 "M" "A"
"0010000" "MA" 6.9 36.23333333 0.190432383 "M" "A"
"0010000" "MA" 7.8 39.3 0.198473282 "M" "A"
"0010000" "MA" 7.3 37.23333333 0.196060877 "M" "A"
"0010000" "MJ" 8.9 38.33333333 0.232173913 "M" "J"
"0010110" "MA" 6.6 36.06666667 0.182994455 "M" "A"
"0011000" "MA" 6.8 38.06666667 0.178633975 "M" "A"
"0100000" "MA" 7.9 38.34 0.206051122 "M" "A"
"0010000" "FA" 9.2 38.63333333 0.238136324 "F" "A"
"0010000" "FA" 7.4 37.75333333 0.196009182 "F" "A"
"0010000" "MA" 9.2 38.93333333 0.23630137 "M" "A"
"0010000" "FA" 8.1 38.68333333 0.209392503 "F" "A"
"0010000" "MA" 7.8 38.06666667 0.204903678 "M" "A"
"0011000" "FA" 8.5 39 0.217948718 "F" "A"
"0101011" "FA" 10.2 38.46 0.265210608 "F" "A"
"0010000" "FA" 7.6 37.33333333 0.203571429 "F" "A"
"0010000" "MA" 9.8 36.83333333 0.266063348 "M" "A"
"0010000" "MA" 7.1 34 0.208823529 "M" "A"
"0010000" "FA" 9.6 39.45333333 0.243325448 "F" "A"
"0100000" "FJ" 8.63 37.06666667 0.232823741 "F" "J"
"0100000" "MJ" 7.8 37.68666667 0.206969751 "M" "J"
"0010000" "MA" 9.5 37.46666667 0.253558719 "M" "A"
"0010000" "FA" 7.6 39.03333333 0.19470538 "F" "A"
"0011000" "FA" 9.2 39.08 0.235414534 "F" "A"
"0100000" "FJ" 7.53 38.82333333 0.193955525 "F" "J"
"0011110" "MA" 10.1 38.1 0.264907688 "M" "A"
"0010000" "MJ" 5.45 36.08333333 0.151039261 "M" "J"
"0010000" "FA" 7.2 37.26666667 0.193202147 "F" "A"
"0010010" "MA" 7.7 38.53333333 0.19982699 "M" "A"
"0010000" "MA" 9.5 39.63333333 0.239697225 "M" "A"
"0010000" "FA" 9.1 39.8 0.228643216 "F" "A"
"0010000" "MA" 7.1 38 0.186842105 "M" "A"
"0010000" "FA" 10.2 38 0.268421053 "F" "A"
"0010000" "MA" 7.2 36.2 0.198895028 "M" "A"
"0010000" "MA" 8.1 38 0.213157895 "M" "A"
"0010000" "MA" 5.5 36.46666667 0.150822669 "M" "A"
"0010000" "MA" 7.3 36.91666667 0.197742664 "M" "A"
"0011011" "FA" 10.1 37.36666667 0.27029438 "F" "A"
"0010000" "MA" 8.9 38.56666667 0.230769231 "M" "A"
"0010000" "MA" 8.6 37.26666667 0.230769231 "M" "A"
"0010001" "MA" 7.3 36.6 0.199453552 "M" "A"
"0010001" "MJ" 10.05 37.766666665 0.26591334 "M" "J"
"0010000" "MA" 6.7 38.2 0.17539267 "M" "A"
"0011000" "FA" 9.2 37.9 0.242744063 "F" "A"
"0010000" "MJ" 9.7 37.63333333 0.257750221 "M" "J"
"0010001" "FA" 7.8 37.13333333 0.21005386 "F" "A"
"0010000" "FA" 9 39.4 0.228426396 "F" "A"
"0010000" "FA" 7.9 39.43333333 0.200338123 "F" "A"
"0010000" "FJ" 8.5 36.73333333 0.231397459 "F" "J"
"0011000" "FA" 8.6 38.82333333 0.22151627 "F" "A"
"0010000" "FA" 9.1 39.4 0.230964467 "F" "A"
"0010000" "MA" 7.9 38.13333333 0.207167832 "M" "A"
"0010000" "FA" 8.3 37.43333333 0.221727516 "F" "A"
"0010000" "MA" 8.1 38 0.213157895 "M" "A"
"0010000" "MA" 6.3 33 0.190909091 "M" "A"
"0010000" "FJ" 9.1 39.7 0.229219144 "F" "J"
"0010000" "MA" 8.2 36.43333333 0.225068618 "M" "A"
"0011000" "MA" 8.6 38.1 0.225721785 "M" "A"
"0010001" "MA" 7.7 35.31666667 0.218027371 "M" "A"
"0011000" "MJ" 8.5 39.43333333 0.215553677 "M" "J"
"0010000" "MJ" 8.6 38.33333333 0.224347826 "M" "J"
"0010000" "MJ" 8.5 37.13333333 0.228904847 "M" "J"
"0011000" "MJ" 8.4 37.2 0.225806452 "M" "J"
"0010000" "MA" 7.5 37.4 0.200534759 "M" "A"
"0010000" "FA" 9.1 38.36666667 0.237185056 "F" "A"
"0011000" "MA" 7.1 36.63333333 0.193812557 "M" "A"
"0100000" "FJ" 8.76 38.66333333 0.226571256 "F" "J"
"0010000" "FA" 10 38 0.263157895 "F" "A"
"0010000" "MA" 7.4 35.15 0.210526316 "M" "A"
"0010000" "FA" 8 35.53333333 0.225140713 "F" "A"
"0010000" "FA" 9.5 36.36333333 0.261252177 "F" "A"
"0010000" "FA" 7.5 39.93333333 0.187813022 "F" "A"
"0011000" "FA" 8.7 38.23333333 0.227550131 "F" "A"
"0010000" "MA" 7.1 35.63333333 0.199251637 "M" "A"
"0010000" "FA" 10.3 39.56666667 0.260320135 "F" "A"
"0010101" "MA" 7.7 39.75 0.193710692 "M" "A"
"0010000" "MA" 7.7 37.45 0.205607477 "M" "A"
"0100000" "MA" 8.6 39.09 0.220005116 "M" "A"
"0010001" "MA" 7.6 38.7 0.196382429 "M" "A"
"0011000" "MA" 7.4 36.45 0.203017833 "M" "A"
"0010000" "MA" 7.7 38 0.202631579 "M" "A"
"0010000" "FA" 8.4 38.3 0.219321149 "F" "A"
"0010100" "MA" 7.8 39.16666667 0.199148936 "M" "A"
"0010000" "MA" 8.9 37.3 0.238605898 "M" "A"
"0010010" "FA" 9 37.23333333 0.24171889 "F" "A"
"0010000" "MA" 6.8 38.13333333 0.178321678 "M" "A"
"0010000" "MA" 7.9 37.06666667 0.213129496 "M" "A"
"0010000" "MA" 8.4 37.53333333 0.223801066 "M" "A"
"0011111" "MA" 7.9 37.3 0.211796247 "M" "A"
"0010000" "MA" 8 36.1 0.221606648 "M" "A"
"0011100" "MA" 7.73333333333333 37.58888889 0.1976127325 "M" "A"
"0010000" "FA" 9.1 39.1 0.232736573 "F" "A"
"0010000" "FA" 9.2 37 0.248648649 "F" "A"
"0010000" "FJ" 9.2 39.46666667 0.233108108 "F" "J"
"0010000" "MA" 8.8 38.53333333 0.228373702 "M" "A"
"0010000" "MA" 7.6 37.4 0.203208556 "M" "A"
"0011110" "MA" 6.7 35.21666667 0.190250828 "M" "A"
"0011001" "FA" 8.1 36.21 0.223695112 "F" "A"
"0010010" "FA" 10.4 37 0.281081081 "F" "A"
"0010000" "FJ" 9.3 38.16666667 0.243668122 "F" "J"
"0010000" "MJ" 8.8 38.53333333 0.228373702 "M" "J"
"0100000" "FA" 7.5 37.67666667 0.199062196 "F" "A"
"0010000" "FA" 8.8 38.86666667 0.226415094 "F" "A"
"0100000" "MA" 9.73 40.27666667 0.241579078 "M" "A"
"0100000" "FA" 7.62 38.22 0.199372057 "F" "A"
"0010000" "FA" 9.1 37.1 0.245283019 "F" "A"
"0010000" "MA" 6.6 36.96666667 0.178539225 "M" "A"
"0011000" "MA" 7.2 36.11666667 0.199353946 "M" "A"
"0010000" "MJ" 8.9 39.26666667 0.226655348 "M" "J"
"0010010" "MA" 6.9 37.73333333 0.182862191 "M" "A"
"0010000" "FJ" 8.3 36.83333333 0.225339367 "F" "J"
"0010000" "FJ" 7.9 38.86666667 0.203259005 "F" "J"
"0010000" "MA" 8.9 38.2 0.232984293 "M" "A"
"0011000" "FJ" 9.75 36.9166666675 0.26392001975 "F" "J"
"0010000" "FA" 9.5 38.16666667 0.248908297 "F" "A"
"0100000" "FJ" 7.52 37.68666667 0.199540067 "F" "J"
"0010000" "FA" 8.7 38.9 0.223650386 "F" "A"
"0010010" "FA" 7.5 38.25 0.196078431 "F" "A"
"0010000" "FJ" 8.8 39.26666667 0.224108659 "F" "J"
"0011100" "MA" 6.9 37.23333333 0.185317816 "M" "A"
"0011000" "MA" 8.3 38.16666667 0.217467249 "M" "A"
"0010000" "FA" 9.2 39.15333333 0.234973608 "F" "A"
"0010000" "MA" 8.9 38.13333333 0.233391608 "M" "A"
"0011011" "FA" 9.1 38.6 0.235751923 "F" "A"
"0010000" "MA" 9.1 40.16666667 0.226556017 "M" "A"
"0010000" "MA" 7.3 36 0.202777778 "M" "A"
"0010000" "MA" 8 38 0.210526316 "M" "A"
"0010000" "MJ" 8.4 39.26666667 0.213921902 "M" "J"
"0010000" "MA" 7 37.03333333 0.189018902 "M" "A"
"0010000" "FA" 7.3 36.33333333 0.200917431 "F" "A"
"0010100" "FA" 9 38.2 0.235602094 "F" "A"
"0010000" "MA" 7.6 36.5 0.208219178 "M" "A"
"0010000" "FA" 6.8 35.4 0.192090395 "F" "A"
"0010000" "FA" 9.3 38.98333333 0.238563489 "F" "A"
"0010000" "MA" 7.8 35 0.222857143 "M" "A"
"0010000" "FA" 7.7 39 0.197435897 "F" "A"
"0010000" "MA" 7.5 34.56666667 0.216972035 "M" "A"
"0010000" "MJ" 8.2 36.06666667 0.227356747 "M" "J"
"0011000" "FA" 10.5 38.36333333 0.273698844 "F" "A"
"0010000" "MA" 7.95 38.816666665 0.2048670725 "M" "A"
"0010000" "MA" 12.8 38.8 0.329896907 "M" "A"
"0010000" "FA" 9.9 37.16666667 0.266367713 "F" "A"
"0010100" "MA" 6.8 35.03333333 0.194100856 "M" "A"
"0010000" "FA" 10.6 38.53333333 0.275086505 "F" "A"
"0010000" "MA" 10.95 39.083333335 0.2800763775 "M" "A"
"0011101" "MA" 8.3 38.63333333 0.21484038 "M" "A"
"0010000" "MA" 7.1 37.11666667 0.191288729 "M" "A"
"0010000" "MA" 7.4 35.9 0.206128134 "M" "A"
"0010000" "MJ" 7.9 35.36666667 0.223374175 "M" "J"
"0010000" "MA" 8.5 37.6 0.22606383 "M" "A"
"0011000" "FJ" 8.5 36.63333333 0.232029117 "F" "J"
"0010000" "MA" 8.3 37.46666667 0.221530249 "M" "A"
"0010001" "FA" 9.2 38.67333333 0.237890019 "F" "A"
"0000100" "MJ" 7.4 37.46666667 0.197508896779581 "M" "J"
"0010111" "FA" 8.8 40.31666667 0.218272013 "F" "A"
"0011000" "MA" 7.1 38.06666667 0.186514886 "M" "A"
"0010101" "MA" 7.9 38.33333333 0.206086957 "M" "A"
"0010000" "MA" 7.8 39.7 0.196473552 "M" "A"
"0010000" "FA" 7.7 36.46666667 0.211151737 "F" "A"
"0010000" "MA" 8.3 39.01666667 0.212729603 "M" "A"
"0010000" "MA" 8.4 38.3 0.219321149 "M" "A"
"0011000" "MA" 7.6 37.08333333 0.2049260135 "M" "A"
"0010101" "FA" 7.2 37.5 0.192 "F" "A"
"0100000" "MJ" 7.2 35.79 0.201173512 "M" "J"
"0010000" "MA" 8.1 38.716666665 0.2088534945 "M" "A"
"0010000" "MA" 6.9 35 0.197142857 "M" "A"
"0010000" "MA" 9.2 38.16666667 0.241048035 "M" "A"
"0010000" "MA" 8.2 38.56666667 0.212618842 "M" "A"
"0010000" "MA" 8.8 38.03333333 0.231375986 "M" "A"
"0011010" "MA" 6.6 35.5 0.185915493 "M" "A"
"0011000" "FA" 8.1 39.123333335 0.2070584035 "F" "A"
"0010110" "MA" 10.8 38.65 0.279093431 "M" "A"
"0010000" "MA" 7.7 36.03333333 0.213691027 "M" "A"
"0010000" "FA" 9.8 38.03333333 0.257668712 "F" "A"
"0011000" "FA" 9.1 37.13333333 0.245062837 "F" "A"
"0010111" "FA" 10.4 38.43333333 0.270598439 "F" "A"
"0010000" "MA" 7.5 37.41666667 0.200445434 "M" "A"
"0010100" "MA" 7.3 38.26666667 0.190766551 "M" "A"
"0010000" "FA" 8.9 35 0.254285714 "F" "A"
"0011100" "MA" 8.65 38.233333335 0.2266065595 "M" "A"
"0100000" "FJ" 8.1 38.37 0.211102424 "F" "J"
"0011000" "MA" 7.6 36.3 0.209366391 "M" "A"
"0010011" "MA" 8.1 39.7 0.204030227 "M" "A"
"0010101" "FA" 8.6 36.89333333 0.233104445 "F" "A"
"0011111" "MA" 6.8 36.11666667 0.188278726 "M" "A"
"0010000" "FJ" 8.8 36.86666667 0.238698011 "F" "J"
"0010011" "MA" 7.8 37.53333333 0.207815275 "M" "A"
"0010000" "MA" 7.3 35.4 0.206214689 "M" "A"
"0010100" "MA" 8.5 38.26666667 0.222125436 "M" "A"
"0011000" "MA" 8.8 38.46666667 0.228769497 "M" "A"
"0010000" "MA" 6.1 37.5 0.162666667 "M" "A"
"0010000" "MJ" 8.9 38.33333333 0.232173913 "M" "J"
"0010000" "FA" 7.7 35.08333333 0.219477435 "F" "A"
"0010000" "FA" 8.7 38.66666667 0.225 "F" "A"
"0011111" "FA" 7.6 35.6 0.213483146 "F" "A"
"0010000" "FJ" 9.8 38.46666667 0.254766031 "F" "J"
"0010000" "MJ" 8 38.43333333 0.208152645 "M" "J"
"0010000" "FA" 9.3 39.1 0.237851662 "F" "A"
"0010000" "MA" 8.7 39.13333333 0.222316865 "M" "A"
"0010000" "MA" 7 36.06666667 0.194085028 "M" "A"
"0011100" "MA" 7.8 39.2 0.198979592 "M" "A"
"0010011" "MA" 7.4 37.3 0.198391421 "M" "A"
"0010000" "MA" 6.8 37.01666667 0.183701036 "M" "A"
"0010000" "FA" 8.7 39.2 0.221938776 "F" "A"
"0010001" "MA" 9.6 38.1 0.251968504 "M" "A"
"0010000" "FJ" 7.1 38.86666667 0.182675815 "F" "J"
"0010010" "MA" 8.1 38.1 0.212598425 "M" "A"
"0010001" "MA" 7 37 0.189189189 "M" "A"
"0010000" "MA" 7.7 38.93333333 0.197773973 "M" "A"
"0010000" "FA" 5.6 39.89666667 0.140362603 "F" "A"
"0010000" "FA" 9 37.56666667 0.239574091 "F" "A"
"0010000" "FA" 10.3 39 0.264102564 "F" "A"
"0010000" "FA" 10 38.43333333 0.260190807 "F" "A"
"0010100" "MA" 8 37 0.216216216 "M" "A"
"0010000" "MA" 7.3 38.8 0.18814433 "M" "A"
"0010000" "FA" 10.6 39 0.271794872 "F" "A"
"0010000" "MA" 8.3 38.36666667 0.216333623 "M" "A"
"0011000" "MA" 7 37.18333333 0.188256387 "M" "A"
"0010000" "MA" 7.5 36.4 0.206043956 "M" "A"
"0100000" "FA" 8.2 36.63333333 0.223839854 "F" "A"
"0010000" "MA" 7.4 38 0.194736842 "M" "A"
"0011001" "FA" 9.5 36.7 0.2573260975 "F" "A"
"0010000" "FA" 7.9 38.33333333 0.206086957 "F" "A"
"0010000" "FA" 8.2 38.23333333 0.214472537 "F" "A"
"0010100" "MA" 6.6 37.31666667 0.176864672 "M" "A"
"0010000" "MA" 7.3 38 0.192105263 "M" "A"
"0010000" "MA" 7.8 38.16666667 0.204366812 "M" "A"
"0010010" "FA" 7.9 37.51666667 0.210573079 "F" "A"
"0010000" "MA" 7.3 37.16666667 0.196412556 "M" "A"
"0011000" "MA" 8 36 0.222222222 "M" "A"
"0011100" "MA" 6.4 37.1 0.172506739 "M" "A"
"0011000" "FA" 7.4 37.9 0.19525066 "F" "A"
"0100000" "FA" 7.2 39.75333333 0.181116887 "F" "A"
"0010000" "MA" 8.6 37.13333333 0.231597846 "M" "A"
"0011000" "FA" 8.8 37.13666667 0.236962571 "F" "A"
"0010000" "FA" 8.6 39.9 0.215538847 "F" "A"
"0011000" "MA" 8.2 37.33333333 0.219642857 "M" "A"
"0010000" "FA" 8 38 0.210526316 "F" "A"
"0010000" "FA" 7.5 37.46666667 0.200177936 "F" "A"
"0010000" "MA" 9.3 37.93333333 0.24516696 "M" "A"
"0011000" "MJ" 8.9 39.13333333 0.227427598 "M" "J"
"0011000" "FA" 9.5 38.8 0.244845361 "F" "A"
"0010000" "MA" 8.9 37.33333333 0.238392857 "M" "A"
"0010000" "FA" 10.8 38.2 0.282722513 "F" "A"
"0010000" "FA" 8.2 36 0.227777778 "F" "A"
"0011000" "MJ" 9.2 38.46666667 0.239168111 "M" "J"
"0010000" "FA" 8.7 39.26666667 0.221561969 "F" "A"
"0011000" "MA" 7.2 38 0.189473684 "M" "A"
"0010000" "MA" 7.2 38.77 0.185710601 "M" "A"
"0010000" "MA" 8.2 38.83333333 0.211158798 "M" "A"
"0010000" "MA" 7.2 37.51666667 0.191914705 "M" "A"
"0011000" "MA" 9.7 36.16666667 0.268202765 "M" "A"
"0011000" "FA" 9.7 36.76666667 0.263825929 "F" "A"
"0010000" "FJ" 8.9 38.13333333 0.233391608 "F" "J"
"0010000" "MA" 10 38.03333333 0.262927257 "M" "A"
"0010000" "FA" 9 37.80666667 0.238053253 "F" "A"
"0100000" "MJ" 8 39.90333333 0.200484504 "M" "J"
"0011000" "MA" 7.1 38.53333333 0.184256055 "M" "A"
"0010000" "MA" 7.3 36.5 0.2 "M" "A"
"0010000" "MA" 8.5 37.33333333 0.227678571 "M" "A"
"0010000" "FA" 8.8 36.16666667 0.243317972 "F" "A"
"0010000" "MA" 6.7 38.16666667 0.175545852 "M" "A"
"0010000" "MA" 7 36.96666667 0.189359784 "M" "A"
"0010000" "FA" 10.2 38.7 0.263565891 "F" "A"
"0010000" "MA" 8.6 36.7 0.234332425 "M" "A"
"0010000" "FA" 8.6 39.79 0.216134707 "F" "A"
"0010000" "FA" 7.6 38.73333333 0.196213425 "F" "A"
"0011000" "MA" 6.5 39.03333333 0.166524338 "M" "A"
"0010000" "FJ" 9 38.4 0.234375 "F" "J"
"0010000" "MA" 7 37.71 0.185627155 "M" "A"
"0010000" "MA" 7.6 37.53333333 0.202486679 "M" "A"
"0011010" "MA" 7.4 38.23333333 0.193548387 "M" "A"
"0010000" "MA" 7.8 36.1 0.216066482 "M" "A"
"0011001" "FA" 8.8 37 0.237837838 "F" "A"
"0010000" "FA" 10.1 38.08 0.265231092 "F" "A"
"0010000" "FA" 9 37.2 0.241935484 "F" "A"
"0010000" "FA" 7.7 38.31666667 0.200956938 "F" "A"
"0010000" "MA" 6.5 35.7 0.182072829 "M" "A"
"0100000" "MJ" 7.14 37.11666667 0.192366412 "M" "J"
"0010000" "MA" 7.8 34.16666667 0.228292683 "M" "A"
"0010000" "MA" 7.1 37.66666667 0.188495575 "M" "A"
"0010000" "FA" 8.9 38.43666667 0.231549735 "F" "A"
"0010000" "FA" 7.7 37.16666667 0.207174888 "F" "A"
"0010000" "FA" 7.7 38.57 0.199637024 "F" "A"
"0010010" "MA" 10.25 38.633333335 0.265548786 "M" "A"
"0010000" "FJ" 10 38.8 0.257731959 "F" "J"
"0010000" "MA" 8.1 36 0.225 "M" "A"
"0010000" "MA" 10.1 37.36666667 0.27029438 "M" "A"
"0010000" "MJ" 8.7 38.8 0.224226804 "M" "J"
"0011000" "FA" 7.8 38 0.205263158 "F" "A"
"0011011" "FA" 9.9 39.03333333 0.253629377 "F" "A"
"0010000" "MA" 8 39 0.205128205 "M" "A"
"0010000" "MA" 7.6 37 0.205405405 "M" "A"
"0010000" "MA" 7.7 38.05 0.202365309 "M" "A"
"0010000" "FA" 8.7 36.13333333 0.240774908 "F" "A"
"0010001" "MA" 8.1 36.4 0.222527473 "M" "A"
"0011001" "MA" 7.2 37.4 0.192513369 "M" "A"
"0011100" "FA" 8.4 38 0.221052632 "F" "A"
"0010000" "FA" 9 39.35 0.228716645 "F" "A"
"0010000" "MA" 8.9 38.26666667 0.232578397 "M" "A"
"0010000" "MA" 7.7 36.15 0.213001383 "M" "A"
"0100000" "FA" 9.57 38.61 0.247863248 "F" "A"
"0010000" "FJ" 8.4 39.06666667 0.215017065 "F" "J"
"0011000" "MA" 8.1 38.16666667 0.212227074 "M" "A"
"0010000" "MA" 8 38.1 0.209973753 "M" "A"
"0010000" "MJ" 7.6 38 0.2 "M" "J"
"0010000" "MA" 7.5 38.46666667 0.194974003 "M" "A"
"0010000" "MJ" 8.2 37.06666667 0.221223022 "M" "J"
"0010000" "FA" 9.2 37.8 0.243386243 "F" "A"
"0010000" "FA" 8.4 40.21666667 0.208868628 "F" "A"
"0010001" "FA" 8.3 39.74 0.208857574 "F" "A"
"0010000" "MA" 6.7 36.03333333 0.185938945 "M" "A"
"0010000" "MA" 8 37.46666667 0.213523132 "M" "A"
"0010000" "FA" 9 40 0.225 "F" "A"
"0010000" "FA" 10.4 40 0.26 "F" "A"
